entity;three_class;jour;P_f;P_h;P;T_f;T_h;T;pop;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
FR;whole;2020-08-08;502;496;1007;25820;23872;49811;67114995.0;11727.0;615235.0;17.472995416300037;1.9061009207863662;916.6878430073637
FR;0-29;2020-08-09;85;95;180;2780;2701;5498;23576479.03461425;5192.0;193151.0;22.021948198360185;2.688052352822403;819.252950011839
FR;30-59;2020-08-09;66;95;161;3143;3405;6554;25680932.859880406;4965.0;263417.0;19.33340983791319;1.8848441824179911;1025.729872965474
FR;60+;2020-08-09;50;50;100;2564;2506;5075;17857583.105505355;1738.0;158917.0;9.732560054356897;1.0936526614522046;889.9132601600891
FR;whole;2020-08-09;201;240;441;8491;8617;17136;67114995.0;11918.0;615849.0;17.757581595588288;1.9352146386533062;917.6026907250757
FR;0-29;2020-08-10;649;635;1285;18921;18465;37584;23576479.03461425;5544.0;195539.0;23.514961635537148;2.835240028843351;829.3816888981419
FR;30-59;2020-08-10;575;625;1200;25747;23542;49307;25680932.859880406;5347.0;264663.0;20.820894743871467;2.020305067198664;1030.5817216377882
FR;60+;2020-08-10;190;163;354;16044;13899;29960;17857583.105505355;1825.0;158750.0;10.219748043268893;1.1496062992125984;888.9780832158557
FR;whole;2020-08-10;1414;1423;2841;60727;55947;116932;67114995.0;12736.0;619311.0;18.97638523254006;2.0564788934800124;922.7610014721747
FR;0-29;2020-08-11;610;597;1212;17614;16555;34315;23576479.03461425;5895.0;197348.0;25.003733557267587;2.9871090662180513;837.0545903409064
FR;30-59;2020-08-11;544;570;1114;23355;21157;44538;25680932.859880406;5607.0;263930.0;21.83331902541375;2.1244269313833213;1027.727463951748
FR;60+;2020-08-11;205;161;366;15084;12661;27770;17857583.105505355;1897.0;157608.0;10.622938103058132;1.2036191056291559;882.5830408786431
FR;whole;2020-08-11;1360;1328;2695;56069;50403;106682;67114995.0;13417.0;619237.0;19.991061610002355;2.166698695329898;922.6507429524505
FR;0-29;2020-08-12;667;679;1350;18794;18678;37665;23576479.03461425;6367.0;201606.0;27.005728848027598;3.1581401347182125;855.1149631122119
FR;30-59;2020-08-12;533;657;1190;24469;22965;47481;25680932.859880406;5978.0;265257.0;23.277970596383696;2.2536634282978394;1032.8947217271582
FR;60+;2020-08-12;186;168;354;14282;12278;26579;17857583.105505355;1985.0;157204.0;11.115725953911646;1.2626905167807436;880.3206966542703
FR;whole;2020-08-12;1386;1504;2896;57560;53941;111775;67114995.0;14348.0;624405.0;21.37823298653304;2.29786756992657;930.3509595731922
FR;0-29;2020-08-13;808;749;1559;21034;19883;41104;23576479.03461425;7001.0;207567.0;29.694849641124744;3.372886826904084;880.3986366889501
FR;30-59;2020-08-13;781;796;1579;27308;24643;51986;25680932.859880406;6650.0;268978.0;25.894697970216058;2.4723211563771015;1047.384070771846
FR;60+;2020-08-13;227;180;407;15118;12925;28057;17857583.105505355;2068.0;158845.0;11.580514495057573;1.3018980767414776;889.5100701003
FR;whole;2020-08-13;1816;1726;3548;63479;57488;121209;67114995.0;15731.0;635730.0;23.438875321379374;2.474478158966857;947.2249830309903
FR;0-29;2020-08-14;857;903;1770;22868;20667;43743;23576479.03461425;7762.0;215907.0;32.922642895930615;3.595066394327187;915.7728755129725
FR;30-59;2020-08-14;754;867;1621;29896;26533;56484;25680932.859880406;7290.0;277237.0;28.386819278627826;2.629519147877087;1079.5441174689909
FR;60+;2020-08-14;228;265;493;17421;15200;32640;17857583.105505355;2250.0;162990.0;12.599689368413705;1.3804527885146327;912.7214978478888
FR;whole;2020-08-14;1839;2035;3884;70201;62435;132924;67114995.0;17312.0;656469.0;25.79453369548787;2.637138996662447;978.1256781737077
FR;0-29;2020-08-15;163;165;328;4476;3975;8482;23576479.03461425;7684.0;208391.0;32.59180469110163;3.687299355538387;883.8936454168871
FR;30-59;2020-08-15;144;159;303;5389;5112;10514;25680932.859880406;7168.0;266864.0;27.91175865421183;2.6860123508603633;1039.1522825749983
FR;60+;2020-08-15;67;70;137;4182;3666;7857;17857583.105505355;2211.0;157938.0;12.381294752694533;1.3999164229001253;884.4309953193439
FR;whole;2020-08-15;374;394;770;14048;12756;26874;67114995.0;17075.0;633532.0;25.441408436371034;2.695207187640088;943.9500069991811
FR;0-29;2020-08-16;167;136;304;3769;3452;7240;23576479.03461425;7808.0;210133.0;33.11775260647079;3.7157419348698206;891.2823653247343
FR;30-59;2020-08-16;133;140;273;4469;4387;8866;25680932.859880406;7280.0;269176.0;28.347879883183893;2.70455018278004;1048.1550708016357
FR;60+;2020-08-16;62;50;112;3257;2748;6008;17857583.105505355;2223.0;158871.0;12.44849309599274;1.3992484468531072;889.6556665107794
FR;whole;2020-08-16;362;326;689;11495;10593;22120;67114995.0;17323.0;638516.0;25.81092347544688;2.7130095408728994;951.3760673006085
FR;0-29;2020-08-17;1136;1190;2332;26698;25570;52477;23576479.03461425;8855.0;225026.0;37.558619278982945;3.9351008327926555;954.4512548698382
FR;30-59;2020-08-17;1024;1106;2131;34918;30681;65641;25680932.859880406;8211.0;285510.0;31.973137599014144;2.8759062729851843;1111.7586793197574
FR;60+;2020-08-17;289;271;561;19252;16982;36259;17857583.105505355;2430.0;165170.0;13.607664517886802;1.4712114790821578;924.9291968803963
FR;whole;2020-08-17;2449;2567;5026;80888;73272;154447;67114995.0;19508.0;676031.0;29.066529767304612;2.8856664857084957;1007.272666860811
FR;0-29;2020-08-18;1088;1107;2200;25103;23886;49184;23576479.03461425;9843.0;239895.0;41.7492365401501;4.103045082223473;1017.5183480442251
FR;30-59;2020-08-18;953;1064;2019;32779;28873;61714;25680932.859880406;9116.0;302686.0;35.49715288669016;3.0117018956938875;1178.640984934258
FR;60+;2020-08-18;265;249;515;18707;15788;34510;17857583.105505355;2579.0;171910.0;14.442043947172865;1.5002035949043102;962.6722663662222
FR;whole;2020-08-18;2306;2420;4736;76611;68574;145471;67114995.0;21549.0;714820.0;32.107578939698946;3.014605075403598;1065.0675009362662
FR;0-29;2020-08-19;1129;1190;2324;24975;24539;49762;23576479.03461425;10817.0;251992.0;45.880472585065895;4.292596590367948;1068.8279604008437
FR;30-59;2020-08-19;955;1030;1987;32826;29555;62440;25680932.859880406;9913.0;317645.0;38.600622703571695;3.120779486533709;1236.890426578839
FR;60+;2020-08-19;282;259;541;17961;15003;32989;17857583.105505355;2766.0;178320.0;15.489218130236582;1.5511440107671601;998.5673814113475
FR;whole;2020-08-19;2368;2480;4855;75785;69128;145253;67114995.0;23508.0;748298.0;35.026449752398854;3.14152917687873;1114.9490512515124
FR;0-29;2020-08-20;1229;1297;2537;26785;25923;52982;23576479.03461425;11795.0;263870.0;50.0286746917678;4.470004168719445;1119.208680874673
FR;30-59;2020-08-20;1003;1035;2038;35433;31325;66825;25680932.859880406;10372.0;332484.0;40.38794095444826;3.119548609857918;1294.6725954780925
FR;60+;2020-08-20;275;285;563;18650;15380;34054;17857583.105505355;2922.0;184317.0;16.362796593113263;1.5853122609417472;1032.149753474626
FR;whole;2020-08-20;2508;2617;5139;80896;72674;153941;67114995.0;25099.0;781030.0;37.39700792647008;3.213576943267224;1163.7190764895386
FR;0-29;2020-08-21;1192;1297;2496;28050;26593;54929;23576479.03461425;12521.0;275056.0;53.10801490594528;4.552163922982956;1166.654272659507
FR;30-59;2020-08-21;1025;1067;2095;38622;33371;72072;25680932.859880406;10846.0;348072.0;42.23366829849073;3.1160219724654667;1355.3713250960968
FR;60+;2020-08-21;281;260;541;20657;17123;37819;17857583.105505355;2970.0;189496.0;16.63158996630609;1.5673154050745135;1061.1514384697439
FR;whole;2020-08-21;2499;2627;5139;87380;77161;164960;67114995.0;26354.0;813066.0;39.266932821793404;3.241311283462843;1211.4520756501583
FR;0-29;2020-08-22;540;582;1123;12085;11245;23417;23576479.03461425;13316.0;289991.0;56.48001968593302;4.591866644137232;1230.0013058533646
FR;30-59;2020-08-22;394;469;863;15848;14006;29867;25680932.859880406;11406.0;367425.0;44.41427444335103;3.104307001428863;1430.730737098742
FR;60+;2020-08-22;116;135;251;8446;7670;16127;17857583.105505355;3084.0;197766.0;17.26997422763905;1.5594187069567065;1107.462296726091
FR;whole;2020-08-22;1051;1186;2239;36410;32954;69478;67114995.0;27823.0;855670.0;41.455713436319265;3.2516040062173497;1274.9311834113971
FR;0-29;2020-08-23;249;239;489;4257;4103;8384;23576479.03461425;13501.0;291135.0;57.26470004354023;4.6373675442664055;1234.8535995241896
FR;30-59;2020-08-23;159;221;380;4730;4721;9456;25680932.859880406;11513.0;368015.0;44.83092597460112;3.1284050921837427;1433.028161429934
FR;60+;2020-08-23;64;73;137;2946;2781;5741;17857583.105505355;3109.0;197499.0;17.40997077617698;1.574185185747776;1105.9671335877058
FR;whole;2020-08-23;472;533;1006;11934;11607;23587;67114995.0;28140.0;857137.0;41.92803709513798;3.2830224339866323;1277.1169840659304
FR;0-29;2020-08-24;1676;1627;3313;31844;30168;62302;23576479.03461425;14482.0;300960.0;61.42562669658171;4.811935140882509;1276.5264887863023
FR;30-59;2020-08-24;1404;1500;2907;45359;37926;83361;25680932.859880406;12289.0;385735.0;47.852623061050394;3.1858659442363284;1502.028770156585
FR;60+;2020-08-24;396;365;763;22432;19059;41524;17857583.105505355;3311.0;202764.0;18.541142888363453;1.632932867767454;1135.450406709794
FR;whole;2020-08-24;3478;3492;6986;99665;87196;187272;67114995.0;30100.0;889962.0;44.84839788783415;3.3821668790352843;1326.02557744361
FR;0-29;2020-08-25;1619;1685;3320;30337;28976;59633;23576479.03461425;15602.0;311409.0;66.17612399669022;5.010131370641183;1320.846083687047
FR;30-59;2020-08-25;1339;1375;2717;42940;34919;77982;25680932.859880406;12987.0;402003.0;50.570592863036985;3.2305729061723425;1565.3753786647767
FR;60+;2020-08-25;395;363;758;21816;18107;39981;17857583.105505355;3554.0;208235.0;19.901909340152137;1.7067255744711505;1166.0872513918346
FR;whole;2020-08-25;3357;3426;6805;95144;82092;177747;67114995.0;32169.0;922238.0;47.93116650012415;3.488145142577079;1374.1161718033354
FR;0-29;2020-08-26;1631;1604;3248;31505;29552;61415;23576479.03461425;16526.0;323062.0;70.09528426927974;5.115426760188447;1370.272463185408
FR;30-59;2020-08-26;1330;1327;2668;44141;35904;80179;25680932.859880406;13668.0;419742.0;53.22236569276889;3.25628600425976;1634.4499722427713
FR;60+;2020-08-26;406;340;748;22304;17925;40299;17857583.105505355;3761.0;215545.0;21.061080762046196;1.7448792595513698;1207.0222421843253
FR;whole;2020-08-26;3368;3274;6683;97978;83419;182111;67114995.0;33997.0;959096.0;50.654849933312214;3.5446920850467523;1429.0338545059863
FR;0-29;2020-08-27;1820;1863;3690;34182;31247;65794;23576479.03461425;17679.0;335874.0;74.9857515791236;5.26358098572679;1424.6147590862922
FR;30-59;2020-08-27;1503;1436;2943;49007;38274;87410;25680932.859880406;14573.0;440327.0;56.746380980444904;3.3095858305304917;1714.6067177641091
FR;60+;2020-08-27;414;362;776;23391;18465;41910;17857583.105505355;3974.0;223401.0;22.25385135558936;1.77886401582804;1251.0147575968845
FR;whole;2020-08-27;3738;3661;7413;106600;88034;195191;67114995.0;36271.0;1000346.0;54.04306444483829;3.625845457471715;1490.4955293522708
FR;0-29;2020-08-28;1841;1749;3612;35559;31418;67384;23576479.03461425;18795.0;348329.0;79.71928281744601;5.3957609042026355;1477.442833972767
FR;30-59;2020-08-28;1575;1524;3109;50215;39227;89602;25680932.859880406;15587.0;457857.0;60.6948356784598;3.4043380356748942;1782.8674779773253
FR;60+;2020-08-28;477;417;897;24490;20113;44671;17857583.105505355;4330.0;230253.0;24.247402206769486;1.8805401015404795;1289.3850116201602
FR;whole;2020-08-28;3894;3692;7626;110310;90813;201767;67114995.0;38758.0;1037153.0;57.74864469557064;3.736960699144678;1545.3372230751115
FR;0-29;2020-08-29;761;688;1457;15278;13434;28881;23576479.03461425;19129.0;353793.0;81.13594897658551;5.40683393962006;1500.6184743725819
FR;30-59;2020-08-29;610;591;1202;19787;16734;36544;25680932.859880406;15926.0;464534.0;62.01488118400916;3.4283819914150526;1808.86731231524
FR;60+;2020-08-29;196;165;361;10410;9044;19459;17857583.105505355;4440.0;233585.0;24.863387020336376;1.9008069867500053;1308.0437516092957
FR;whole;2020-08-29;1567;1446;3022;45485;39229;84913;67114995.0;39541.0;1052588.0;58.91529903265284;3.7565505211915777;1568.335064317594
FR;0-29;2020-08-30;313;313;627;5255;4579;9866;23576479.03461425;19267.0;355275.0;81.72127810820604;5.423122932939273;1506.9044002643327
FR;30-59;2020-08-30;278;259;537;5909;5355;11275;25680932.859880406;16083.0;466353.0;62.62622969247893;3.4486751452226105;1815.9503883464915
FR;60+;2020-08-30;83;69;152;3532;3104;6641;17857583.105505355;4455.0;234485.0;24.94738494945914;1.8999083096999807;1313.083627356661
FR;whole;2020-08-30;674;641;1317;14697;13041;27789;67114995.0;39852.0;1056790.0;59.37868281149392;3.771042496617114;1574.5959602619355
FR;0-29;2020-08-31;2264;2267;4561;38056;34745;73246;23576479.03461425;20515.0;366219.0;87.01468938546981;5.601839336571833;1553.3235453111074
FR;30-59;2020-08-31;1980;1815;3804;54267;42492;96935;25680932.859880406;16980.0;479927.0;66.1190934637998;3.538038076624153;1868.8067237220873
FR;60+;2020-08-31;582;539;1123;26740;22559;49391;17857583.105505355;4815.0;242352.0;26.963335248405325;1.9867795603089722;1357.137741250577
FR;whole;2020-08-31;4828;4623;9492;119088;99841;219651;67114995.0;42358.0;1089169.0;63.11257268215545;3.889019977615962;1622.8400225612772
FR;0-29;2020-09-01;2090;2127;4240;33505;31034;64900;23576479.03461425;21435.0;371486.0;90.91688359627324;5.7700693969624695;1575.663607167957
FR;30-59;2020-09-01;1854;1725;3588;48013;39232;87378;25680932.859880406;17851.0;489323.0;69.51071480696645;3.648101560727781;1905.3941796812076
FR;60+;2020-09-01;532;494;1028;24143;19656;43871;17857583.105505355;5085.0;246242.0;28.47529797261497;2.0650417069387026;1378.9212042030788
FR;whole;2020-09-01;4480;4347;8863;105700;89962;196240;67114995.0;44416.0;1107662.0;66.17895151448644;4.00988749275501;1650.394222632364
FR;0-29;2020-09-02;2162;2233;4419;34213;31441;66090;23576479.03461425;22606.0;376161.0;95.88369818415454;6.009660756963109;1595.4926918804633
FR;30-59;2020-09-02;1821;1807;3635;47674;38799;86589;25680932.859880406;18818.0;495733.0;73.27615434639485;3.795995021513597;1930.3543321607694
FR;60+;2020-09-02;516;501;1020;23454;18944;42462;17857583.105505355;5357.0;248405.0;29.99846042070765;2.156558845433868;1391.0337055825805
FR;whole;2020-09-02;4500;4543;9078;105378;89227;195228;67114995.0;46811.0;1120779.0;69.74745360556162;4.176648563186855;1669.9382902434845
FR;0-29;2020-09-03;2255;2234;4522;35255;31946;67621;23576479.03461425;23438.0;377988.0;99.41263903566373;6.200725948971925;1603.2419406012652
FR;30-59;2020-09-03;2113;1988;4112;51564;40931;92665;25680932.859880406;19987.0;500988.0;77.82816967379073;3.989516714971217;1950.8169844665565
FR;60+;2020-09-03;590;539;1132;23757;18989;42810;17857583.105505355;5713.0;249305.0;31.992011271887776;2.291570566173964;1396.0735813299461
FR;whole;2020-09-03;4962;4762;9772;110610;91905;203171;67114995.0;49170.0;1128759.0;73.26231641677094;4.356111446287471;1681.8283306137473
FR;0-29;2020-09-04;2302;2280;4615;37773;34212;72532;23576479.03461425;24441.0;383136.0;103.66687902852877;6.379196943122024;1625.0772621199785
FR;30-59;2020-09-04;2142;2002;4154;52969;43110;96246;25680932.859880406;21032.0;507632.0;81.89733649768182;4.143158823714817;1976.6883187995063
FR;60+;2020-09-04;693;617;1316;26656;22038;48799;17857583.105505355;6132.0;253433.0;34.33835342538348;2.4195744042804215;1419.189811424529
