entity;three_class;jour;hosp;rea;dc;dc hebdo;taux hosp;taux rea;taux décès
Auvergne-Rhône-Alpes;30-59;2020-08-27;50;4;62;0.0;1.6204319617889182;0.12963455694311346;0.0
Auvergne-Rhône-Alpes;60+;2020-08-27;220;14;1692;4.0;10.418595488085153;0.6630015310599643;0.1894290088742755
Auvergne-Rhône-Alpes;whole;2020-08-27;277;18;1776;4.0;3.448543314139762;0.2240930673448221;0.049798459409960465
Auvergne-Rhône-Alpes;0-29;2020-08-28;7;0;1;0.0;0.24689868794510103;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-08-28;54;7;62;0.0;1.7500665187320315;0.2268604746504485;0.0
Auvergne-Rhône-Alpes;60+;2020-08-28;226;14;1693;5.0;10.702739001396566;0.6630015310599643;0.23678626109284437
Auvergne-Rhône-Alpes;whole;2020-08-28;287;21;1777;5.0;3.573039462664663;0.26144191190229243;0.06224807426245058
Auvergne-Rhône-Alpes;0-29;2020-08-29;7;0;1;0.0;0.24689868794510103;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-08-29;50;8;62;0.0;1.6204319617889182;0.2592691138862269;0.0
Auvergne-Rhône-Alpes;60+;2020-08-29;227;17;1694;7.0;10.750096253615133;0.8050732877156709;0.33150076552998214
Auvergne-Rhône-Alpes;whole;2020-08-29;284;25;1778;7.0;3.535690618107193;0.3112403713122529;0.08714730396743081
Auvergne-Rhône-Alpes;0-29;2020-08-30;7;0;1;0.0;0.24689868794510103;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-08-30;51;9;62;0.0;1.6528406010246963;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-08-30;227;17;1694;7.0;10.750096253615133;0.8050732877156709;0.33150076552998214
Auvergne-Rhône-Alpes;whole;2020-08-30;285;26;1778;7.0;3.548140232959683;0.32368998616474304;0.08714730396743081
Auvergne-Rhône-Alpes;0-29;2020-08-31;8;1;1;0.0;0.28216992908011546;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-08-31;54;10;62;0.0;1.7500665187320315;0.3240863923577836;0.0
Auvergne-Rhône-Alpes;60+;2020-08-31;235;20;1695;5.0;11.128954271363684;0.9471450443713775;0.23678626109284437
Auvergne-Rhône-Alpes;whole;2020-08-31;297;31;1779;5.0;3.6975356111895645;0.3859380604271936;0.06224807426245058
Auvergne-Rhône-Alpes;0-29;2020-09-01;12;3;1;0.0;0.4232548936201732;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-01;55;9;62;0.0;1.78247515796781;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-01;242;24;1696;4.0;11.460455036893668;1.136574053245653;0.1894290088742755
Auvergne-Rhône-Alpes;whole;2020-09-01;309;36;1780;4.0;3.846930989419446;0.4481861346896442;0.049798459409960465
Auvergne-Rhône-Alpes;0-29;2020-09-02;12;3;1;0.0;0.4232548936201732;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-02;65;9;62;0.0;2.1065615503255932;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-02;247;27;1697;5.0;11.697241297986512;1.2786458099013596;0.23678626109284437
Auvergne-Rhône-Alpes;whole;2020-09-02;324;39;1781;5.0;4.033675212206798;0.48553497924711453;0.06224807426245058
Auvergne-Rhône-Alpes;0-29;2020-09-03;15;2;1;0.0;0.5290686170252165;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-03;63;9;62;0.0;2.0417442718540366;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-03;265;28;1699;7.0;12.549671837920753;1.3260030621199286;0.33150076552998214
Auvergne-Rhône-Alpes;whole;2020-09-03;343;39;1783;7.0;4.27021789440411;0.48553497924711453;0.08714730396743081
Auvergne-Rhône-Alpes;0-29;2020-09-04;17;2;1;0.0;0.5996110992952454;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-04;67;9;62;0.0;2.1713788287971503;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-04;275;32;1699;6.0;13.023244360106439;1.515432070994204;0.28414351331141324
Auvergne-Rhône-Alpes;whole;2020-09-04;359;43;1783;6.0;4.469411732043952;0.535333438657075;0.0746976891149407
Auvergne-Rhône-Alpes;0-29;2020-09-05;17;2;1;0.0;0.5996110992952454;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-05;70;9;62;0.0;2.268604746504485;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-05;276;32;1699;5.0;13.070601612325008;1.515432070994204;0.23678626109284437
Auvergne-Rhône-Alpes;whole;2020-09-05;363;43;1783;5.0;4.5192101914539125;0.535333438657075;0.06224807426245058
Auvergne-Rhône-Alpes;0-29;2020-09-06;17;2;1;0.0;0.5996110992952454;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-06;71;9;62;0.0;2.3010133857402635;0.2916777531220052;0.0
Auvergne-Rhône-Alpes;60+;2020-09-06;279;32;1700;6.0;13.212673368980717;1.515432070994204;0.28414351331141324
Auvergne-Rhône-Alpes;whole;2020-09-06;367;43;1784;6.0;4.569008650863872;0.535333438657075;0.0746976891149407
Auvergne-Rhône-Alpes;0-29;2020-09-07;16;1;1;0.0;0.5643398581602309;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-07;78;10;62;0.0;2.527873860390712;0.3240863923577836;0.0
Auvergne-Rhône-Alpes;60+;2020-09-07;304;36;1703;8.0;14.396604674444939;1.7048610798684793;0.378858017748551
Auvergne-Rhône-Alpes;whole;2020-09-07;398;47;1787;8.0;4.954946711291067;0.5851318980670355;0.09959691881992093
Auvergne-Rhône-Alpes;0-29;2020-09-08;18;1;1;0.0;0.6348823404302597;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-08;74;10;62;0.0;2.3982393034475984;0.3240863923577836;0.0
Auvergne-Rhône-Alpes;60+;2020-09-08;328;43;1710;14.0;15.53317872769059;2.0363618453984618;0.6630015310599643
Auvergne-Rhône-Alpes;whole;2020-09-08;420;54;1795;15.0;5.2288382380458485;0.6722792020344662;0.18674422278735175
Auvergne-Rhône-Alpes;0-29;2020-09-09;18;2;1;0.0;0.6348823404302597;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-09;83;12;62;0.0;2.689917056569604;0.3889036708293403;0.0
Auvergne-Rhône-Alpes;60+;2020-09-09;354;45;1714;17.0;16.76446728537338;2.1310763498355993;0.8050732877156709
Auvergne-Rhône-Alpes;whole;2020-09-09;456;60;1799;18.0;5.6770243727354925;0.746976891149407;0.2240930673448221
Auvergne-Rhône-Alpes;0-29;2020-09-10;15;1;1;0.0;0.5290686170252165;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-10;83;14;62;0.0;2.689917056569604;0.453720949300897;0.0
Auvergne-Rhône-Alpes;60+;2020-09-10;370;52;1716;17.0;17.522183320870482;2.462577115365581;0.8050732877156709
Auvergne-Rhône-Alpes;whole;2020-09-10;469;68;1801;18.0;5.838869365817865;0.8465738099693279;0.2240930673448221
Auvergne-Rhône-Alpes;0-29;2020-09-11;18;1;1;0.0;0.6348823404302597;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-11;87;13;62;0.0;2.8195516135127177;0.4213123100651187;0.0
Auvergne-Rhône-Alpes;60+;2020-09-11;394;52;1716;17.0;18.65875737411614;2.462577115365581;0.8050732877156709
Auvergne-Rhône-Alpes;whole;2020-09-11;500;67;1801;18.0;6.224807426245058;0.8341241951168379;0.2240930673448221
Auvergne-Rhône-Alpes;0-29;2020-09-12;15;1;1;0.0;0.5290686170252165;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-12;95;16;62;0.0;3.078820727398944;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-12;410;51;1718;19.0;19.41647340961324;2.4152198631470125;0.8997877921528087
Auvergne-Rhône-Alpes;whole;2020-09-12;522;70;1803;20.0;6.498698952999841;0.8714730396743082;0.24899229704980233
Auvergne-Rhône-Alpes;0-29;2020-09-13;15;1;1;0.0;0.5290686170252165;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-13;96;16;62;0.0;3.1112293666347224;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-13;417;53;1719;19.0;19.74797417514322;2.50993436758415;0.8997877921528087
Auvergne-Rhône-Alpes;whole;2020-09-13;530;72;1804;20.0;6.598295871819761;0.8963722693792884;0.24899229704980233
Auvergne-Rhône-Alpes;0-29;2020-09-14;16;1;1;0.0;0.5643398581602309;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-14;110;19;62;0.0;3.56495031593562;0.6157641454797887;0.0
Auvergne-Rhône-Alpes;60+;2020-09-14;453;58;1724;21.0;21.4528352550117;2.7467206286769947;0.9945022965899464
Auvergne-Rhône-Alpes;whole;2020-09-14;582;80;1809;22.0;7.245675844149247;0.9959691881992093;0.27389152675478257
Auvergne-Rhône-Alpes;0-29;2020-09-15;17;1;1;0.0;0.5996110992952454;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-15;114;19;62;0.0;3.694584872878733;0.6157641454797887;0.0
Auvergne-Rhône-Alpes;60+;2020-09-15;516;65;1727;17.0;24.436342144781538;3.0782213942069765;0.8050732877156709
Auvergne-Rhône-Alpes;whole;2020-09-15;651;88;1812;17.0;8.104699268971064;1.0955661070191303;0.21164345249233196
Auvergne-Rhône-Alpes;0-29;2020-09-16;21;0;1;0.0;0.7406960638353031;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-16;103;15;62;0.0;3.338089841285171;0.48612958853667537;0.0
Auvergne-Rhône-Alpes;60+;2020-09-16;532;76;1731;17.0;25.194058180278642;3.5991511686112347;0.8050732877156709
Auvergne-Rhône-Alpes;whole;2020-09-16;660;93;1816;17.0;8.216745802643477;1.1578141812815808;0.21164345249233196
Auvergne-Rhône-Alpes;0-29;2020-09-17;20;0;1;0.0;0.7054248227002886;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-17;107;16;62;0.0;3.467724398228284;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-17;548;78;1738;22.0;25.951774215775743;3.693865673048372;1.0418595488085152
Auvergne-Rhône-Alpes;whole;2020-09-17;679;96;1823;22.0;8.453288484840789;1.195163025839051;0.27389152675478257
Auvergne-Rhône-Alpes;0-29;2020-09-18;19;0;1;0.0;0.6701535815652743;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-18;105;14;62;0.0;3.402907119756728;0.453720949300897;0.0
Auvergne-Rhône-Alpes;60+;2020-09-18;555;84;1747;31.0;26.283274981305723;3.9780091863597855;1.468074818775635
Auvergne-Rhône-Alpes;whole;2020-09-18;682;100;1832;31.0;8.49063732939826;1.2449614852490116;0.3859380604271936
Auvergne-Rhône-Alpes;0-29;2020-09-19;24;0;1;0.0;0.8465097872403464;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-19;112;16;62;0.0;3.629767594407176;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-19;558;88;1751;33.0;26.425346737961434;4.167438195234061;1.5627893232127728
Auvergne-Rhône-Alpes;whole;2020-09-19;696;106;1836;33.0;8.66493193733312;1.3196591743639523;0.4108372901321738
Auvergne-Rhône-Alpes;0-29;2020-09-20;24;0;1;0.0;0.8465097872403464;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-20;112;16;62;0.0;3.629767594407176;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-20;569;89;1753;34.0;26.946276512365692;4.21479544745263;1.6101465754313418
Auvergne-Rhône-Alpes;whole;2020-09-20;707;107;1838;34.0;8.801877700710513;1.3321087892164425;0.4232869049846639
Auvergne-Rhône-Alpes;0-29;2020-09-21;23;1;1;0.0;0.811238546105332;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-21;119;15;62;0.0;3.8566280690576247;0.48612958853667537;0.0
Auvergne-Rhône-Alpes;60+;2020-09-21;618;104;1766;42.0;29.266781871075565;4.925154230731162;1.9890045931798928
Auvergne-Rhône-Alpes;whole;2020-09-21;763;123;1851;42.0;9.499056132449958;1.5313026268562844;0.5228838238045849
Auvergne-Rhône-Alpes;0-29;2020-09-22;23;1;1;0.0;0.811238546105332;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-22;120;15;62;0.0;3.889036708293403;0.48612958853667537;0.0
Auvergne-Rhône-Alpes;60+;2020-09-22;620;107;1774;47.0;29.3614963755127;5.06722598738687;2.225790854272737
Auvergne-Rhône-Alpes;whole;2020-09-22;768;127;1859;47.0;9.561304206712409;1.581101086266245;0.5851318980670355
Auvergne-Rhône-Alpes;0-29;2020-09-23;20;1;1;0.0;0.7054248227002886;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-23;122;18;62;0.0;3.95385398676496;0.5833555062440104;0.0
Auvergne-Rhône-Alpes;60+;2020-09-23;640;110;1781;50.0;30.30864141988408;5.209297744042576;2.3678626109284435
Auvergne-Rhône-Alpes;whole;2020-09-23;787;133;1866;50.0;9.79784688890972;1.6557987753811854;0.6224807426245058
Auvergne-Rhône-Alpes;0-29;2020-09-24;18;1;1;0.0;0.6348823404302597;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-24;132;18;62;0.0;4.277940379122744;0.5833555062440104;0.0
Auvergne-Rhône-Alpes;60+;2020-09-24;645;106;1792;54.0;30.545427680976925;5.0198687351683;2.557291619802719
Auvergne-Rhône-Alpes;whole;2020-09-24;800;128;1877;54.0;9.959691881992093;1.5935507011187349;0.6722792020344662
Auvergne-Rhône-Alpes;0-29;2020-09-25;16;1;1;0.0;0.5643398581602309;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-25;127;15;62;0.0;4.1158971829438515;0.48612958853667537;0.0
Auvergne-Rhône-Alpes;60+;2020-09-25;645;111;1801;54.0;30.545427680976925;5.256654996261145;2.557291619802719
Auvergne-Rhône-Alpes;whole;2020-09-25;793;130;1886;54.0;9.872544578024662;1.618449930823715;0.6722792020344662
Auvergne-Rhône-Alpes;0-29;2020-09-26;16;1;1;0.0;0.5643398581602309;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-26;129;14;62;0.0;4.180714461415408;0.453720949300897;0.0
Auvergne-Rhône-Alpes;60+;2020-09-26;670;109;1805;54.0;31.729358986441145;5.161940491824008;2.557291619802719
Auvergne-Rhône-Alpes;whole;2020-09-26;820;126;1890;54.0;10.208684179041894;1.5686514714137545;0.6722792020344662
Auvergne-Rhône-Alpes;0-29;2020-09-27;19;1;1;0.0;0.6701535815652743;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-27;137;16;62;0.0;4.4399835753016355;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-27;679;112;1808;55.0;32.155574256408265;5.304012248479714;2.604648872021288
Auvergne-Rhône-Alpes;whole;2020-09-27;839;131;1893;55.0;10.445226861239208;1.6308995456762052;0.6847288168869564
Auvergne-Rhône-Alpes;0-29;2020-09-28;22;2;1;0.0;0.7759673049703174;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-28;135;18;62;0.0;4.375166296830078;0.5833555062440104;0.0
Auvergne-Rhône-Alpes;60+;2020-09-28;677;120;1820;54.0;32.06085975197113;5.682870266228265;2.557291619802719
Auvergne-Rhône-Alpes;whole;2020-09-28;839;143;1906;55.0;10.445226861239208;1.7802949239060866;0.6847288168869564
Auvergne-Rhône-Alpes;0-29;2020-09-29;23;1;1;0.0;0.811238546105332;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-29;130;16;62;0.0;4.2131231006511864;0.5185382277724538;0.0
Auvergne-Rhône-Alpes;60+;2020-09-29;673;122;1829;55.0;31.871430743096855;5.777584770665403;2.604648872021288
Auvergne-Rhône-Alpes;whole;2020-09-29;831;141;1915;56.0;10.345629942419286;1.7553956942011064;0.6971784317394465
Auvergne-Rhône-Alpes;0-29;2020-09-30;24;1;1;0.0;0.8465097872403464;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-09-30;122;16;63;1.0;3.95385398676496;0.5185382277724538;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-09-30;684;128;1834;53.0;32.39236051750111;6.061728283976816;2.50993436758415
Auvergne-Rhône-Alpes;whole;2020-09-30;837;147;1921;55.0;10.420327631534228;1.830093383316047;0.6847288168869564
Auvergne-Rhône-Alpes;0-29;2020-10-01;19;1;1;0.0;0.6701535815652743;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-01;117;16;63;1.0;3.7918107905860685;0.5185382277724538;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-01;678;124;1850;58.0;32.1082170041897;5.87229927510254;2.7467206286769947
Auvergne-Rhône-Alpes;whole;2020-10-01;822;143;1937;60.0;10.233583408746876;1.7802949239060866;0.746976891149407
Auvergne-Rhône-Alpes;0-29;2020-10-02;23;2;1;0.0;0.811238546105332;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-02;124;15;63;1.0;4.018671265236517;0.48612958853667537;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-02;687;131;1853;52.0;32.53443227415681;6.2038000406325216;2.462577115365581
Auvergne-Rhône-Alpes;whole;2020-10-02;843;149;1940;54.0;10.495025320649168;1.8549926130210272;0.6722792020344662
Auvergne-Rhône-Alpes;0-29;2020-10-03;20;3;1;0.0;0.7054248227002886;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-03;125;15;63;1.0;4.051079904472295;0.48612958853667537;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-03;687;132;1861;56.0;32.53443227415681;6.251157292851091;2.652006124239857
Auvergne-Rhône-Alpes;whole;2020-10-03;846;152;1948;58.0;10.532374165206637;1.8923414575784976;0.7220776614444268
Auvergne-Rhône-Alpes;0-29;2020-10-04;22;3;1;0.0;0.7759673049703174;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-04;131;17;63;1.0;4.245531739886965;0.5509468670082321;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-04;705;134;1870;62.0;33.38686281409105;6.345871797288229;2.93614963755127
Auvergne-Rhône-Alpes;whole;2020-10-04;876;159;1957;64.0;10.905862610781343;1.9794887615459282;0.7967753505593674
Auvergne-Rhône-Alpes;0-29;2020-10-05;22;3;1;0.0;0.7759673049703174;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-05;143;21;64;2.0;4.634435410716305;0.6805814239513456;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-05;742;138;1881;61.0;35.13908114617811;6.535300806162504;2.8887923853327013
Auvergne-Rhône-Alpes;whole;2020-10-05;927;168;1969;63.0;11.540792968258337;2.0915352952183395;0.7843257357068772
Auvergne-Rhône-Alpes;0-29;2020-10-06;21;1;1;0.0;0.7406960638353031;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-06;144;21;64;2.0;4.666844049952084;0.6805814239513456;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-06;763;143;1886;57.0;36.13358344276805;6.772087067255349;2.6993633764584257
Auvergne-Rhône-Alpes;whole;2020-10-06;945;170;1974;59.0;11.76488603560316;2.11643452492332;0.7345272762969168
Auvergne-Rhône-Alpes;0-29;2020-10-07;23;1;1;0.0;0.811238546105332;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-07;139;19;64;1.0;4.504800853773192;0.6157641454797887;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-07;808;149;1899;65.0;38.264659792603645;7.056230580566762;3.0782213942069765
Auvergne-Rhône-Alpes;whole;2020-10-07;987;174;1987;66.0;12.287769859407744;2.16623298433328;0.8216745802643476
Auvergne-Rhône-Alpes;0-29;2020-10-08;17;1;1;0.0;0.5996110992952454;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-08;134;22;64;1.0;4.3427576575943005;0.7129900631871239;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-08;811;152;1910;60.0;38.406731549259355;7.1983023372224695;2.8414351331141323
Auvergne-Rhône-Alpes;whole;2020-10-08;978;178;1998;61.0;12.175723325735333;2.2160314437432405;0.759426506001897
Auvergne-Rhône-Alpes;0-29;2020-10-09;18;0;2;1.0;0.6348823404302597;0.0;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-09;150;26;64;1.0;4.861295885366754;0.8426246201302374;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-09;867;155;1922;69.0;41.05873767349921;7.340374093878175;3.267650403081252
Auvergne-Rhône-Alpes;whole;2020-10-09;1046;182;2011;71.0;13.022297135704662;2.265829903153201;0.8839226545267983
Auvergne-Rhône-Alpes;0-29;2020-10-10;14;0;2;1.0;0.49379737589020206;0.0;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-10;162;27;64;1.0;5.250199556196095;0.8750332593660157;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-10;896;159;1930;69.0;42.432097987837714;7.529803102752451;3.267650403081252
Auvergne-Rhône-Alpes;whole;2020-10-10;1083;187;2019;71.0;13.482932885246795;2.328077977415652;0.8839226545267983
Auvergne-Rhône-Alpes;0-29;2020-10-11;15;1;2;1.0;0.5290686170252165;0.03527124113501443;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-11;165;30;64;1.0;5.34742547390343;0.9722591770733507;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-11;943;165;1936;66.0;44.657888842110445;7.813946616063864;3.1255786464255455
Auvergne-Rhône-Alpes;whole;2020-10-11;1141;198;2025;68.0;14.205010546691224;2.465023740793043;0.8465738099693279
Auvergne-Rhône-Alpes;0-29;2020-10-12;17;1;2;1.0;0.5996110992952454;0.03527124113501443;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-12;190;27;64;0.0;6.157641454797888;0.8750332593660157;0.0
Auvergne-Rhône-Alpes;60+;2020-10-12;1038;174;1955;74.0;49.156827802874496;8.240161886030984;3.5044366641740967
Auvergne-Rhône-Alpes;whole;2020-10-12;1263;203;2044;75.0;15.723863558695015;2.5272718150554936;0.9337211139367587
Auvergne-Rhône-Alpes;0-29;2020-10-13;25;3;2;1.0;0.8817810283753608;0.1058137234050433;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-13;191;31;64;0.0;6.190050094033667;1.0046678163091292;0.0
Auvergne-Rhône-Alpes;60+;2020-10-13;1107;188;1959;73.0;52.424478205955744;8.903163417090948;3.457079411955528
Auvergne-Rhône-Alpes;whole;2020-10-13;1342;224;2048;74.0;16.707383132041734;2.788713726957786;0.9212714990842686
Auvergne-Rhône-Alpes;0-29;2020-10-14;31;2;2;1.0;1.0934084751854474;0.07054248227002886;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-14;200;34;64;0.0;6.481727847155673;1.1018937340164643;0.0
Auvergne-Rhône-Alpes;60+;2020-10-14;1178;198;1973;74.0;55.78684311347413;9.376735939276637;3.5044366641740967
Auvergne-Rhône-Alpes;whole;2020-10-14;1432;237;2062;75.0;17.827848468765843;2.9505587200401573;0.9337211139367587
Auvergne-Rhône-Alpes;0-29;2020-10-15;30;2;2;1.0;1.058137234050433;0.07054248227002886;0.03527124113501443
Auvergne-Rhône-Alpes;30-59;2020-10-15;216;39;64;0.0;7.000266074928126;1.263936930195356;0.0
Auvergne-Rhône-Alpes;60+;2020-10-15;1299;211;1990;80.0;61.517070631920966;9.992380218118033;3.78858017748551
Auvergne-Rhône-Alpes;whole;2020-10-15;1567;254;2080;82.0;19.50854647385201;3.16220217253249;1.0208684179041896
Auvergne-Rhône-Alpes;0-29;2020-10-16;31;2;2;0.0;1.0934084751854474;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-16;221;42;65;1.0;7.162309271107017;1.3611628479026912;0.032408639235778365
Auvergne-Rhône-Alpes;60+;2020-10-16;1419;218;2017;95.0;67.19994089814922;10.323880983648015;4.498938960764042
Auvergne-Rhône-Alpes;whole;2020-10-16;1693;264;2108;97.0;21.077197945265766;3.2866983210573903;1.2076126406915413
Auvergne-Rhône-Alpes;0-29;2020-10-17;33;3;2;0.0;1.1639509574554763;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-17;230;43;66;2.0;7.453987024229023;1.3935714871384695;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-17;1512;227;2040;110.0;71.60416535447614;10.750096253615133;5.209297744042576
Auvergne-Rhône-Alpes;whole;2020-10-17;1798;275;2133;114.0;22.38440750477723;3.4236440844347817;1.4192560931838731
Auvergne-Rhône-Alpes;0-29;2020-10-18;31;2;2;0.0;1.0934084751854474;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-18;250;45;66;2.0;8.10215980894459;1.4583887656100263;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-18;1626;240;2059;123.0;77.00289210739298;11.36574053245653;5.824942022883971
Auvergne-Rhône-Alpes;whole;2020-10-18;1929;289;2151;126.0;24.015307050453433;3.5979386923696435;1.5686514714137545
Auvergne-Rhône-Alpes;0-29;2020-10-19;37;2;2;0.0;1.3050359219955339;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-19;260;50;66;2.0;8.426246201302373;1.6204319617889182;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-19;1802;257;2083;128.0;85.3377684978611;12.170813820172201;6.061728283976816
Auvergne-Rhône-Alpes;whole;2020-10-19;2123;311;2176;132.0;26.43053233183652;3.8718302191244263;1.6433491605286952
Auvergne-Rhône-Alpes;0-29;2020-10-20;36;1;2;0.0;1.2697646808605194;0.03527124113501443;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-20;285;51;66;2.0;9.236462182196833;1.6528406010246963;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-20;2020;286;2117;158.0;95.66164948150912;13.544174134510698;7.482445850533883
Auvergne-Rhône-Alpes;whole;2020-10-20;2364;340;2210;162.0;29.430889511286633;4.23286904984664;2.016837606103399
Auvergne-Rhône-Alpes;0-29;2020-10-21;39;3;2;0.0;1.3755784042655628;0.1058137234050433;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-21;302;53;66;2.0;9.787409049205065;1.717657879496253;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-21;2170;302;2155;182.0;102.76523731429445;14.301890170007798;8.619019903779535
Auvergne-Rhône-Alpes;whole;2020-10-21;2534;360;2248;186.0;31.547324036209957;4.481861346896442;2.3156283625631615
Auvergne-Rhône-Alpes;0-29;2020-10-22;45;2;2;0.0;1.5872058510756495;0.07054248227002886;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-22;290;63;66;2.0;9.398505378375726;2.0417442718540366;0.06481727847155673
Auvergne-Rhône-Alpes;60+;2020-10-22;2358;307;2185;195.0;111.66840073138542;14.538676431100644;9.23466418262093
Auvergne-Rhône-Alpes;whole;2020-10-22;2717;375;2278;198.0;33.82560355421565;4.668605569683794;2.465023740793043
Auvergne-Rhône-Alpes;0-29;2020-10-23;48;0;2;0.0;1.6930195744806928;0.0;0.0
Auvergne-Rhône-Alpes;30-59;2020-10-23;322;69;67;2.0;10.435581833920633;2.236196107268707;0.06481727847155673
