entity;three_class;jour;hosp;rea;HospConv;SSR_USLD;autres;rad;dc;taux hosp;taux rea
Centre-Val de Loire;whole;2020-11-21;997;158;0.0;0.0;0.0;4040;910;38.95942007125237;6.174110703367978
Centre-Val de Loire;0-19;2020-11-22;1;0;0.0;0.0;0.0;85;0;0.16706483786357484;0.0
Centre-Val de Loire;20-59;2020-11-22;113;37;0.0;0.0;0.0;1100;35;9.398722938123965;3.077457953191033
Centre-Val de Loire;60+;2020-11-22;882;120;0.0;0.0;0.0;2857;877;116.32630451641494;15.826708097471421
Centre-Val de Loire;whole;2020-11-22;1000;158;0.0;0.0;0.0;4058;916;39.07665002131631;6.174110703367978
Centre-Val de Loire;0-19;2020-11-23;2;0;0.0;0.0;0.0;85;0;0.3341296757271497;0.0
Centre-Val de Loire;20-59;2020-11-23;113;34;0.0;0.0;0.0;1105;35;9.398722938123965;2.827934335364733
Centre-Val de Loire;60+;2020-11-23;887;123;0.0;0.0;0.0;2869;897;116.9857506871429;16.222375799908207
Centre-Val de Loire;whole;2020-11-23;1006;158;0.0;0.0;0.0;4075;936;39.311109921444206;6.174110703367978
Centre-Val de Loire;0-19;2020-11-24;0;0;0.0;0.0;0.0;87;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-24;110;30;0.0;0.0;0.0;1116;37;9.149199320297665;2.4952361782629997
Centre-Val de Loire;60+;2020-11-24;853;112;0.0;0.0;0.0;2931;910;112.50151672619268;14.771594224306659
Centre-Val de Loire;whole;2020-11-24;966;143;0.0;0.0;0.0;4151;951;37.748043920591556;5.587960953048232
Centre-Val de Loire;0-19;2020-11-25;0;0;0.0;0.0;0.0;87;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-25;112;25;0.0;0.0;0.0;1122;37;9.31554839884853;2.079363481885833
Centre-Val de Loire;60+;2020-11-25;852;110;0.0;0.0;0.0;2971;923;112.36962749204707;14.507815756015468
Centre-Val de Loire;whole;2020-11-25;966;135;0.0;0.0;0.0;4197;964;37.748043920591556;5.275347752877702
Centre-Val de Loire;0-19;2020-11-26;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-26;108;27;0.0;0.0;0.0;1131;37;8.9828502417468;2.2457125604367
Centre-Val de Loire;60+;2020-11-26;833;107;0.0;0.0;0.0;3009;928;109.86373204328076;14.112148053578682
Centre-Val de Loire;whole;2020-11-26;945;134;0.0;0.0;0.0;4245;969;36.92743427014392;5.236271102856386
Centre-Val de Loire;0-19;2020-11-27;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-27;113;28;0.0;0.0;0.0;1139;37;9.398722938123965;2.3288870997121327
Centre-Val de Loire;60+;2020-11-27;808;106;0.0;0.0;0.0;3059;947;106.56650118964089;13.980258819433088
Centre-Val de Loire;whole;2020-11-27;925;134;0.0;0.0;0.0;4303;988;36.14590126971759;5.236271102856386
Centre-Val de Loire;0-19;2020-11-28;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-28;111;26;0.0;0.0;0.0;1145;37;9.232373859573098;2.162538021161266
Centre-Val de Loire;60+;2020-11-28;807;104;0.0;0.0;0.0;3076;954;106.4346119554953;13.716480351141897
Centre-Val de Loire;whole;2020-11-28;921;130;0.0;0.0;0.0;4326;996;35.989594669632325;5.079964502771121
Centre-Val de Loire;0-19;2020-11-29;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-29;111;27;0.0;0.0;0.0;1149;37;9.232373859573098;2.2457125604367
Centre-Val de Loire;60+;2020-11-29;810;98;0.0;0.0;0.0;3080;966;106.83027965793208;12.925144946268325
Centre-Val de Loire;whole;2020-11-29;925;125;0.0;0.0;0.0;4334;1008;36.14590126971759;4.884581252664539
Centre-Val de Loire;0-19;2020-11-30;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-11-30;114;28;0.0;0.0;0.0;1155;37;9.481897477399398;2.3288870997121327
Centre-Val de Loire;60+;2020-11-30;789;99;0.0;0.0;0.0;3115;978;104.06060574087458;13.057034180413922
Centre-Val de Loire;whole;2020-11-30;906;127;0.0;0.0;0.0;4375;1020;35.403444919312584;4.962734552707172
Centre-Val de Loire;0-19;2020-12-01;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-01;117;25;0.0;0.0;0.0;1163;37;9.731421095225699;2.079363481885833
Centre-Val de Loire;60+;2020-12-01;790;95;0.0;0.0;0.0;3157;994;104.19249497502017;12.52947724383154
Centre-Val de Loire;whole;2020-12-01;911;120;0.0;0.0;0.0;4425;1036;35.59882816941916;4.689198002557958
Centre-Val de Loire;0-19;2020-12-02;0;0;0.0;0.0;0.0;88;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-02;107;22;0.0;0.0;0.0;1183;37;8.899675702471365;1.829839864059533
Centre-Val de Loire;60+;2020-12-02;787;95;0.0;0.0;0.0;3193;1004;103.79682727258339;12.52947724383154
Centre-Val de Loire;whole;2020-12-02;899;117;0.0;0.0;0.0;4481;1046;35.12990836916337;4.571968052494008
Centre-Val de Loire;0-19;2020-12-03;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-03;104;25;0.0;0.0;0.0;1191;38;8.650152084645065;2.079363481885833
Centre-Val de Loire;60+;2020-12-03;791;93;0.0;0.0;0.0;3231;1018;104.32438420916579;12.26569877554035
Centre-Val de Loire;whole;2020-12-03;900;119;0.0;0.0;0.0;4528;1061;35.16898501918468;4.650121352536641
Centre-Val de Loire;0-19;2020-12-04;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-04;101;21;0.0;0.0;0.0;1195;38;8.400628466818766;1.7466653247840997
Centre-Val de Loire;60+;2020-12-04;781;94;0.0;0.0;0.0;3271;1025;103.00549186770982;12.397588009685945
Centre-Val de Loire;whole;2020-12-04;886;116;0.0;0.0;0.0;4572;1069;34.621911918886255;4.532891402472692
Centre-Val de Loire;0-19;2020-12-05;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-05;98;19;0.0;0.0;0.0;1204;38;8.151104848992466;1.5803162462332332
Centre-Val de Loire;60+;2020-12-05;767;92;0.0;0.0;0.0;3298;1031;101.1590425896715;12.133809541394754
Centre-Val de Loire;whole;2020-12-05;872;112;0.0;0.0;0.0;4608;1075;34.07483881858782;4.376584802387427
Centre-Val de Loire;0-19;2020-12-06;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-06;103;20;0.0;0.0;0.0;1205;39;8.566977545369632;1.6634907855086662
Centre-Val de Loire;60+;2020-12-06;788;91;0.0;0.0;0.0;3307;1035;103.928716506729;12.00192030724916
Centre-Val de Loire;whole;2020-12-06;898;112;0.0;0.0;0.0;4618;1080;35.090831719142045;4.376584802387427
Centre-Val de Loire;0-19;2020-12-07;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-07;100;19;0.0;0.0;0.0;1213;40;8.317453927543331;1.5803162462332332
Centre-Val de Loire;60+;2020-12-07;818;94;0.0;0.0;0.0;3320;1050;107.88539353109685;12.397588009685945
Centre-Val de Loire;whole;2020-12-07;925;114;0.0;0.0;0.0;4639;1096;36.14590126971759;4.45473810243006
Centre-Val de Loire;0-19;2020-12-08;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-08;96;19;0.0;0.0;0.0;1220;40;7.984755770441598;1.5803162462332332
Centre-Val de Loire;60+;2020-12-08;827;95;0.0;0.0;0.0;3353;1063;109.0723966384072;12.52947724383154
Centre-Val de Loire;whole;2020-12-08;926;114;0.0;0.0;0.0;4682;1109;36.184977919738905;4.45473810243006
Centre-Val de Loire;0-19;2020-12-09;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-09;89;18;0.0;0.0;0.0;1235;40;7.402533995513565;1.4971417069577997
Centre-Val de Loire;60+;2020-12-09;828;92;0.0;0.0;0.0;3410;1074;109.20428587255279;12.133809541394754
Centre-Val de Loire;whole;2020-12-09;920;110;0.0;0.0;0.0;4754;1120;35.95051801961101;4.298431502344794
Centre-Val de Loire;0-19;2020-12-10;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-10;88;18;0.0;0.0;0.0;1243;40;7.319359456238132;1.4971417069577997
Centre-Val de Loire;60+;2020-12-10;818;92;0.0;0.0;0.0;3452;1082;107.88539353109685;12.133809541394754
Centre-Val de Loire;whole;2020-12-10;909;110;0.0;0.0;0.0;4804;1128;35.52067486937653;4.298431502344794
Centre-Val de Loire;0-19;2020-12-11;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-11;85;18;0.0;0.0;0.0;1248;41;7.069835838411833;1.4971417069577997
Centre-Val de Loire;60+;2020-12-11;816;87;0.0;0.0;0.0;3472;1099;107.62161506280566;11.47436337066678
Centre-Val de Loire;whole;2020-12-11;904;105;0.0;0.0;0.0;4829;1146;35.32529161926995;4.103048252238213
Centre-Val de Loire;0-19;2020-12-12;0;0;0.0;0.0;0.0;89;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-12;80;17;0.0;0.0;0.0;1255;42;6.653963142034665;1.4139671676823664
Centre-Val de Loire;60+;2020-12-12;817;84;0.0;0.0;0.0;3501;1104;107.75350429695123;11.078695668229994
Centre-Val de Loire;whole;2020-12-12;901;101;0.0;0.0;0.0;4866;1152;35.208061669205996;3.9467416521529475
Centre-Val de Loire;0-19;2020-12-13;1;0;0.0;0.0;0.0;89;0;0.16706483786357484;0.0
Centre-Val de Loire;20-59;2020-12-13;83;17;0.0;0.0;0.0;1258;42;6.903486759860966;1.4139671676823664
Centre-Val de Loire;60+;2020-12-13;830;86;0.0;0.0;0.0;3509;1107;109.46806434084398;11.342474136521185
Centre-Val de Loire;whole;2020-12-13;918;103;0.0;0.0;0.0;4877;1155;35.872364719568374;4.024894952195581
Centre-Val de Loire;0-19;2020-12-14;0;0;0.0;0.0;0.0;90;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-14;88;19;0.0;0.0;0.0;1264;42;7.319359456238132;1.5803162462332332
Centre-Val de Loire;60+;2020-12-14;846;90;0.0;0.0;0.0;3537;1118;111.57829208717351;11.870031073103563
Centre-Val de Loire;whole;2020-12-14;938;109;0.0;0.0;0.0;4912;1166;36.6538977199947;4.259354852323478
Centre-Val de Loire;0-19;2020-12-15;0;0;0.0;0.0;0.0;90;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-15;87;16;0.0;0.0;0.0;1271;42;7.236184916962698;1.3307926284069331
Centre-Val de Loire;60+;2020-12-15;858;84;0.0;0.0;0.0;3561;1130;113.16096289692065;11.078695668229994
Centre-Val de Loire;whole;2020-12-15;949;100;0.0;0.0;0.0;4943;1178;37.08374087022918;3.907665002131631
Centre-Val de Loire;0-19;2020-12-16;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-16;96;16;0.0;0.0;0.0;1275;43;7.984755770441598;1.3307926284069331
Centre-Val de Loire;60+;2020-12-16;843;81;0.0;0.0;0.0;3608;1142;111.18262438473673;10.683027965793208
Centre-Val de Loire;whole;2020-12-16;944;97;0.0;0.0;0.0;4995;1191;36.8883576201226;3.790435052067682
Centre-Val de Loire;0-19;2020-12-17;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-17;94;15;0.0;0.0;0.0;1284;43;7.818406691890732;1.2476180891314999
Centre-Val de Loire;60+;2020-12-17;849;82;0.0;0.0;0.0;3622;1152;111.97395978961029;10.814917199938805
Centre-Val de Loire;whole;2020-12-17;949;97;0.0;0.0;0.0;5018;1201;37.08374087022918;3.790435052067682
Centre-Val de Loire;0-19;2020-12-18;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-18;102;16;0.0;0.0;0.0;1290;43;8.483803006094197;1.3307926284069331
Centre-Val de Loire;60+;2020-12-18;838;87;0.0;0.0;0.0;3657;1162;110.52317821400874;11.47436337066678
Centre-Val de Loire;whole;2020-12-18;946;103;0.0;0.0;0.0;5060;1211;36.966510920165234;4.024894952195581
Centre-Val de Loire;0-19;2020-12-19;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-19;102;14;0.0;0.0;0.0;1295;43;8.483803006094197;1.1644435498560664
Centre-Val de Loire;60+;2020-12-19;836;88;0.0;0.0;0.0;3680;1166;110.25939974571754;11.606252604812376
Centre-Val de Loire;whole;2020-12-19;944;102;0.0;0.0;0.0;5088;1215;36.8883576201226;3.9858183021742644
Centre-Val de Loire;0-19;2020-12-20;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-20;103;12;0.0;0.0;0.0;1298;43;8.566977545369632;0.9980944713051998
Centre-Val de Loire;60+;2020-12-20;841;90;0.0;0.0;0.0;3683;1171;110.91884591644552;11.870031073103563
Centre-Val de Loire;whole;2020-12-20;951;102;0.0;0.0;0.0;5094;1220;37.161894170271815;3.9858183021742644
Centre-Val de Loire;0-19;2020-12-21;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-21;104;15;0.0;0.0;0.0;1308;43;8.650152084645065;1.2476180891314999
Centre-Val de Loire;60+;2020-12-21;858;92;0.0;0.0;0.0;3698;1186;113.16096289692065;12.133809541394754
Centre-Val de Loire;whole;2020-12-21;969;107;0.0;0.0;0.0;5119;1235;37.86527387065551;4.181201552280846
Centre-Val de Loire;0-19;2020-12-22;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-22;98;12;0.0;0.0;0.0;1321;44;8.151104848992466;0.9980944713051998
Centre-Val de Loire;60+;2020-12-22;831;88;0.0;0.0;0.0;3768;1204;109.59995357498958;11.606252604812376
Centre-Val de Loire;whole;2020-12-22;934;100;0.0;0.0;0.0;5202;1255;36.49759111990944;3.907665002131631
Centre-Val de Loire;0-19;2020-12-23;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-23;94;12;0.0;0.0;0.0;1329;44;7.818406691890732;0.9980944713051998
Centre-Val de Loire;60+;2020-12-23;814;82;0.0;0.0;0.0;3801;1211;107.35783659451445;10.814917199938805
Centre-Val de Loire;whole;2020-12-23;915;94;0.0;0.0;0.0;5243;1262;35.75513476950442;3.6732051020037337
Centre-Val de Loire;0-19;2020-12-24;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-24;79;15;0.0;0.0;0.0;1353;44;6.570788602759232;1.2476180891314999
Centre-Val de Loire;60+;2020-12-24;799;85;0.0;0.0;0.0;3855;1218;105.37949808233054;11.21058490237559
Centre-Val de Loire;whole;2020-12-24;883;100;0.0;0.0;0.0;5322;1269;34.504681968822304;3.907665002131631
Centre-Val de Loire;0-19;2020-12-25;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-25;77;17;0.0;0.0;0.0;1358;44;6.404439524208365;1.4139671676823664
Centre-Val de Loire;60+;2020-12-25;792;83;0.0;0.0;0.0;3869;1224;104.45627344331137;10.9468064340844
Centre-Val de Loire;whole;2020-12-25;873;100;0.0;0.0;0.0;5342;1275;34.11391546860914;3.907665002131631
Centre-Val de Loire;0-19;2020-12-26;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-26;79;17;0.0;0.0;0.0;1362;44;6.570788602759232;1.4139671676823664
Centre-Val de Loire;60+;2020-12-26;790;79;0.0;0.0;0.0;3873;1230;104.19249497502017;10.419249497502019
Centre-Val de Loire;whole;2020-12-26;873;96;0.0;0.0;0.0;5350;1281;34.11391546860914;3.751358402046366
Centre-Val de Loire;0-19;2020-12-27;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-27;81;17;0.0;0.0;0.0;1366;44;6.737137681310099;1.4139671676823664
Centre-Val de Loire;60+;2020-12-27;793;79;0.0;0.0;0.0;3881;1232;104.58816267745695;10.419249497502019
Centre-Val de Loire;whole;2020-12-27;877;96;0.0;0.0;0.0;5362;1284;34.2702220686944;3.751358402046366
Centre-Val de Loire;0-19;2020-12-28;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-28;79;16;0.0;0.0;0.0;1372;44;6.570788602759232;1.3307926284069331
Centre-Val de Loire;60+;2020-12-28;796;87;0.0;0.0;0.0;3907;1243;104.98383037989376;11.47436337066678
Centre-Val de Loire;whole;2020-12-28;877;103;0.0;0.0;0.0;5395;1295;34.2702220686944;4.024894952195581
Centre-Val de Loire;0-19;2020-12-29;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-29;79;16;0.0;0.0;0.0;1381;44;6.570788602759232;1.3307926284069331
Centre-Val de Loire;60+;2020-12-29;787;90;0.0;0.0;0.0;3940;1258;103.79682727258339;11.870031073103563
Centre-Val de Loire;whole;2020-12-29;869;106;0.0;0.0;0.0;5438;1310;33.95760886852388;4.142124902259529
Centre-Val de Loire;0-19;2020-12-30;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-30;77;16;0.0;0.0;0.0;1386;44;6.404439524208365;1.3307926284069331
Centre-Val de Loire;60+;2020-12-30;795;94;0.0;0.0;0.0;3977;1266;104.85194114574816;12.397588009685945
Centre-Val de Loire;whole;2020-12-30;876;111;0.0;0.0;0.0;5480;1318;34.23114541867309;4.337508152366111
Centre-Val de Loire;0-19;2020-12-31;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2020-12-31;79;17;0.0;0.0;0.0;1394;44;6.570788602759232;1.4139671676823664
Centre-Val de Loire;60+;2020-12-31;798;97;0.0;0.0;0.0;4011;1273;105.24760884818494;12.79325571212273
Centre-Val de Loire;whole;2020-12-31;881;115;0.0;0.0;0.0;5522;1325;34.426528668779675;4.493814752451376
Centre-Val de Loire;0-19;2021-01-01;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-01;81;19;0.0;0.0;0.0;1398;44;6.737137681310099;1.5803162462332332
Centre-Val de Loire;60+;2021-01-01;794;95;0.0;0.0;0.0;4038;1278;104.72005191160257;12.52947724383154
Centre-Val de Loire;whole;2021-01-01;879;115;0.0;0.0;0.0;5553;1330;34.34837536873704;4.493814752451376
Centre-Val de Loire;0-19;2021-01-02;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-02;85;21;0.0;0.0;0.0;1399;44;7.069835838411833;1.7466653247840997
Centre-Val de Loire;60+;2021-01-02;804;96;0.0;0.0;0.0;4039;1280;106.03894425305852;12.661366477977136
Centre-Val de Loire;whole;2021-01-02;893;118;0.0;0.0;0.0;5555;1332;34.895448469035465;4.611044702515325
Centre-Val de Loire;0-19;2021-01-03;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-03;85;20;0.0;0.0;0.0;1403;44;7.069835838411833;1.6634907855086662
Centre-Val de Loire;60+;2021-01-03;815;97;0.0;0.0;0.0;4042;1281;107.48972582866007;12.79325571212273
Centre-Val de Loire;whole;2021-01-03;904;118;0.0;0.0;0.0;5562;1333;35.32529161926995;4.611044702515325
Centre-Val de Loire;0-19;2021-01-04;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-04;91;18;0.0;0.0;0.0;1405;44;7.568883074064432;1.4971417069577997
Centre-Val de Loire;60+;2021-01-04;807;91;0.0;0.0;0.0;4060;1297;106.4346119554953;12.00192030724916
Centre-Val de Loire;whole;2021-01-04;902;110;0.0;0.0;0.0;5582;1349;35.24713831922731;4.298431502344794
Centre-Val de Loire;0-19;2021-01-05;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-05;94;18;0.0;0.0;0.0;1415;44;7.818406691890732;1.4971417069577997
Centre-Val de Loire;60+;2021-01-05;814;92;0.0;0.0;0.0;4077;1308;107.35783659451445;12.133809541394754
Centre-Val de Loire;whole;2021-01-05;912;111;0.0;0.0;0.0;5609;1360;35.63790481944048;4.337508152366111
Centre-Val de Loire;0-19;2021-01-06;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-06;95;18;0.0;0.0;0.0;1419;44;7.901581231166165;1.4971417069577997
Centre-Val de Loire;60+;2021-01-06;818;94;0.0;0.0;0.0;4114;1323;107.88539353109685;12.397588009685945
Centre-Val de Loire;whole;2021-01-06;917;113;0.0;0.0;0.0;5650;1375;35.83328806954706;4.415661452408743
Centre-Val de Loire;0-19;2021-01-07;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-07;106;18;0.0;0.0;0.0;1426;44;8.816501163195932;1.4971417069577997
Centre-Val de Loire;60+;2021-01-07;786;95;0.0;0.0;0.0;4176;1333;103.6649380384378;12.52947724383154
Centre-Val de Loire;whole;2021-01-07;895;114;0.0;0.0;0.0;5719;1385;34.9736017690781;4.45473810243006
Centre-Val de Loire;0-19;2021-01-08;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-08;102;17;0.0;0.0;0.0;1432;44;8.483803006094197;1.4139671676823664
Centre-Val de Loire;60+;2021-01-08;791;95;0.0;0.0;0.0;4213;1342;104.32438420916579;12.52947724383154
Centre-Val de Loire;whole;2021-01-08;896;113;0.0;0.0;0.0;5762;1394;35.012678419099416;4.415661452408743
Centre-Val de Loire;0-19;2021-01-09;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-09;100;16;0.0;0.0;0.0;1439;44;8.317453927543331;1.3307926284069331
Centre-Val de Loire;60+;2021-01-09;804;93;0.0;0.0;0.0;4242;1348;106.03894425305852;12.26569877554035
Centre-Val de Loire;whole;2021-01-09;907;110;0.0;0.0;0.0;5798;1400;35.4425215693339;4.298431502344794
Centre-Val de Loire;0-19;2021-01-10;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-10;103;18;0.0;0.0;0.0;1439;44;8.566977545369632;1.4971417069577997
Centre-Val de Loire;60+;2021-01-10;813;91;0.0;0.0;0.0;4246;1355;107.22594736036888;12.00192030724916
Centre-Val de Loire;whole;2021-01-10;920;110;0.0;0.0;0.0;5802;1407;35.95051801961101;4.298431502344794
Centre-Val de Loire;0-19;2021-01-11;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-11;102;19;0.0;0.0;0.0;1445;44;8.483803006094197;1.5803162462332332
Centre-Val de Loire;60+;2021-01-11;835;95;0.0;0.0;0.0;4255;1365;110.12751051157196;12.52947724383154
Centre-Val de Loire;whole;2021-01-11;942;115;0.0;0.0;0.0;5817;1417;36.81020432007997;4.493814752451376
Centre-Val de Loire;0-19;2021-01-12;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-12;98;18;0.0;0.0;0.0;1452;44;8.151104848992466;1.4971417069577997
Centre-Val de Loire;60+;2021-01-12;838;93;0.0;0.0;0.0;4275;1377;110.52317821400874;12.26569877554035
Centre-Val de Loire;whole;2021-01-12;943;113;0.0;0.0;0.0;5846;1429;36.84928097010128;4.415661452408743
Centre-Val de Loire;0-19;2021-01-13;0;0;0.0;0.0;0.0;91;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-13;108;18;0.0;0.0;0.0;1458;44;8.9828502417468;1.4971417069577997
Centre-Val de Loire;60+;2021-01-13;859;93;0.0;0.0;0.0;4299;1387;113.29285213106624;12.26569877554035
Centre-Val de Loire;whole;2021-01-13;975;113;0.0;0.0;0.0;5876;1439;38.0997337707834;4.415661452408743
Centre-Val de Loire;0-19;2021-01-14;1;0;0.0;0.0;0.0;91;0;0.16706483786357484;0.0
Centre-Val de Loire;20-59;2021-01-14;111;17;0.0;0.0;0.0;1464;44;9.232373859573098;1.4139671676823664
Centre-Val de Loire;60+;2021-01-14;881;92;0.0;0.0;0.0;4319;1397;116.19441528226933;12.133809541394754
Centre-Val de Loire;whole;2021-01-14;1002;111;0.0;0.0;0.0;5902;1449;39.15480332135895;4.337508152366111
Centre-Val de Loire;0-19;2021-01-15;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-15;102;18;0.0;0.0;0.0;1476;45;8.483803006094197;1.4971417069577997
Centre-Val de Loire;60+;2021-01-15;880;96;0.0;0.0;0.0;4357;1410;116.06252604812374;12.661366477977136
Centre-Val de Loire;whole;2021-01-15;990;115;0.0;0.0;0.0;5953;1463;38.68588352110315;4.493814752451376
Centre-Val de Loire;0-19;2021-01-16;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-16;112;18;0.0;0.0;0.0;1482;45;9.31554839884853;1.4971417069577997
Centre-Val de Loire;60+;2021-01-16;881;97;0.0;0.0;0.0;4394;1418;116.19441528226933;12.79325571212273
Centre-Val de Loire;whole;2021-01-16;1002;116;0.0;0.0;0.0;5996;1471;39.15480332135895;4.532891402472692
Centre-Val de Loire;0-19;2021-01-17;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-17;120;17;0.0;0.0;0.0;1483;45;9.980944713051999;1.4139671676823664
Centre-Val de Loire;60+;2021-01-17;898;101;0.0;0.0;0.0;4395;1421;118.43653226274446;13.320812648705111
Centre-Val de Loire;whole;2021-01-17;1027;119;0.0;0.0;0.0;5998;1474;40.13171957189186;4.650121352536641
Centre-Val de Loire;0-19;2021-01-18;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-18;113;15;0.0;0.0;0.0;1493;46;9.398722938123965;1.2476180891314999
Centre-Val de Loire;60+;2021-01-18;881;95;0.0;0.0;0.0;4429;1437;116.19441528226933;12.52947724383154
Centre-Val de Loire;whole;2021-01-18;1003;111;0.0;0.0;0.0;6042;1491;39.19387997138026;4.337508152366111
Centre-Val de Loire;0-19;2021-01-19;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-19;121;15;0.0;0.0;0.0;1500;46;10.064119252327432;1.2476180891314999
Centre-Val de Loire;60+;2021-01-19;858;97;0.0;0.0;0.0;4484;1459;113.16096289692065;12.79325571212273
Centre-Val de Loire;whole;2021-01-19;989;113;0.0;0.0;0.0;6104;1513;38.646806871081836;4.415661452408743
Centre-Val de Loire;0-19;2021-01-20;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-20;108;19;0.0;0.0;0.0;1520;46;8.9828502417468;1.5803162462332332
Centre-Val de Loire;60+;2021-01-20;870;100;0.0;0.0;0.0;4522;1470;114.7436337066678;13.188923414559516
Centre-Val de Loire;whole;2021-01-20;989;121;0.0;0.0;0.0;6163;1525;38.646806871081836;4.728274652579274
Centre-Val de Loire;0-19;2021-01-21;0;0;0.0;0.0;0.0;92;0;0.0;0.0
Centre-Val de Loire;20-59;2021-01-21;110;17;0.0;0.0;0.0;1525;48;9.149199320297665;1.4139671676823664
Centre-Val de Loire;60+;2021-01-21;863;101;0.0;0.0;0.0;4553;1483;113.82040906764864;13.320812648705111
