jour;three_class;P;T;pop;incidence;positivite;taux de test;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
2020-05-21;0-19;20;1129;16099691.846810132;0.12422598016348146;1.771479185119575;7.01255658022853;344.0;23196.0;2.1366868588118813;1.483014312812554;144.0772917936058
2020-05-21;20-59;78;4330;33157720.0476845;0.23523933457375024;1.8013856812933025;13.05879895774793;2284.0;129518.0;6.888290258544174;1.763461449373832;390.6118991708075
2020-05-21;60+;97;4213;17857583.105505366;0.5431866083271683;2.3023973415618326;23.59221835961196;2228.0;85216.0;12.476492405700316;2.614532482162974;477.1978352083296
2020-05-21;whole;195;9672;67114995.0;0.2905460992733442;2.0161290322580645;14.411086523957872;4867.0;238246.0;7.251732641863417;2.0428464696154394;354.9817741921906
2020-05-22;0-19;63;5229;16099691.846810132;0.3913118375149667;1.2048192771084338;32.478882513742235;350.0;23994.0;2.173954652860926;1.458698007835292;149.03390840212873
2020-05-22;20-59;391;26467;33157720.0476845;1.1792125617735427;1.4773113688744475;79.82153164312112;2174.0;129717.0;6.556542479017089;1.675956119860928;391.212061062861
2020-05-22;60+;337;18531;17857583.105505366;1.8871534742912957;1.8185742809346501;103.7710416382552;2102.0;86760.0;11.770909801069152;2.422775472568004;485.84402204603214
2020-05-22;whole;793;50243;67114995.0;1.181554137044933;1.5783293195071952;74.86106495277247;4632.0;240571.0;6.90158734273913;1.9254191070411646;358.4459776835266
2020-05-23;0-19;35;2205;16099691.846810132;0.2173954652860926;1.5873015873015872;13.695914313023833;362.0;24496.0;2.248490240959015;1.477792292619203;152.1519805042321
2020-05-23;20-59;120;9400;33157720.0476845;0.36190666857500037;1.276595744680851;28.349355705041692;2161.0;130349.0;6.517335923254799;1.6578569839431063;393.11810285068935
2020-05-23;60+;105;7306;17857583.105505366;0.5879855038593058;1.4371749247194088;40.91259134472465;2072.0;88002.0;11.602913942823635;2.3544919433649234;492.79905057739654
2020-05-23;whole;260;18914;67114995.0;0.3873947990311256;1.3746431214973036;28.181481649518116;4601.0;242945.0;6.85539796285465;1.8938442857436868;361.98319019468005
2020-05-24;0-19;26;897;16099691.846810132;0.16149377421252592;2.898550724637681;5.5715352103321445;378.0;24688.0;2.3478710250898;1.5311082307193777;153.34454991380156
2020-05-24;20-59;60;2983;33157720.0476845;0.18095333428750018;2.011397921555481;8.996396602993551;2163.0;130510.0;6.523367701064381;1.6573442648072942;393.60366096436076
2020-05-24;60+;51;3174;17857583.105505366;0.28559295901737713;1.606805293005671;17.773961802375588;2052.0;88099.0;11.490916703993292;2.3291978342546455;493.34223718572366
2020-05-24;whole;137;7058;67114995.0;0.20412725948947774;1.9410597903088693;10.516278813698786;4599.0;243398.0;6.852418002862102;1.889497859472962;362.658151132992
2020-05-25;0-19;62;5373;16099691.846810132;0.38510053850679254;1.1539177368323097;33.3733095709193;355.0;25350.0;2.2050111479017964;1.4003944773175543;157.45642985721278
2020-05-25;20-59;345;26524;33157720.0476845;1.040481672153126;1.3007087920374;79.99343731069425;2042.0;129030.0;6.15844514358459;1.5825776951096646;389.14014538526914
2020-05-25;60+;300;19277;17857583.105505366;1.6799585824551595;1.556258753955491;107.94853864662703;1787.0;88706.0;10.006953289491234;2.014519874642076;496.7413533842246
2020-05-25;whole;707;51188;67114995.0;1.0534158573654069;1.3811830897866688;76.26909604925099;4189.0;243174.0;6.241526204389943;1.7226348211568672;362.3243956138267
2020-05-26;0-19;75;5781;16099691.846810132;0.4658474256130556;1.2973533990659056;35.90751956625432;367.0;26115.0;2.279546735999885;1.405322611525943;162.20807359846594
2020-05-26;20-59;388;28802;33157720.0476845;1.1701648950591679;1.3471286716200264;86.86363223580967;1931.0;127982.0;5.823681475152714;1.5088059258333204;385.97949381304744
2020-05-26;60+;306;19029;17857583.105505366;1.7135577541042626;1.6080718902727416;106.55977288513076;1607.0;89585.0;8.998978140018139;1.7938270915889936;501.66363203081823
2020-05-26;whole;771;53646;67114995.0;1.1487745771269149;1.437199418409574;79.9314668800914;3910.0;243781.0;5.8258217854296195;1.6038985811035313;363.22881347156476
2020-05-27;0-19;68;5164;16099691.846810132;0.42236833255583706;1.3168086754453912;32.07514807821092;349.0;25778.0;2.1677433538527517;1.353867639072077;160.11486583271127
2020-05-27;20-59;359;24709;33157720.0476845;1.0827041168202094;1.4529118944514146;74.51959894849736;1741.0;123215.0;5.250662583242297;1.41297731607353;371.6027514039056
2020-05-27;60+;297;16077;17857583.105505366;1.6631589966306082;1.8473595820115694;90.028980433772;1493.0;87607.0;8.360593878685178;1.704201719040716;490.5871051104972
2020-05-27;whole;725;45997;67114995.0;1.080235497298331;1.5761897515055328;68.53460988859494;3588.0;236718.0;5.3460482266295335;1.5157275745824146;352.7050847578846
2020-05-28;0-19;67;4991;16099691.846810132;0.4161570335476629;1.342416349428972;31.0005933497968;396.0;29640.0;2.4596744072369336;1.3360323886639678;184.10290260227956
2020-05-28;20-59;342;23762;33157720.0476845;1.031434005438751;1.4392727884858176;71.66355215565964;2005.0;142647.0;6.046857254107297;1.4055675899247793;430.2075046018173
2020-05-28;60+;208;15024;17857583.105505366;1.1647712838355773;1.384451544195953;84.13232580935438;1604.0;98418.0;8.982178554193586;1.6297831697453717;551.1272125602396
2020-05-28;whole;627;43814;67114995.0;0.9342174576635222;1.4310494362532522;65.28198355672976;4020.0;270860.0;5.989719585019712;1.4841615594772208;403.57598179065644
2020-05-29;0-19;70;5613;16099691.846810132;0.4347909305721852;1.2471049349723855;34.86402133288108;403.0;30024.0;2.5031535002941516;1.342259525712763;186.4880414214184
2020-05-29;20-59;292;25900;33157720.0476845;0.8806395601991674;1.1274131274131274;78.11152263410425;1906.0;142080.0;5.7482842525329225;1.3414977477477477;428.49749559280036
2020-05-29;60+;207;17273;17857583.105505366;1.15917142189406;1.1984021304926764;96.72641531582657;1474.0;97160.0;8.25419650179635;1.5170852202552492;544.082586237811
2020-05-29;whole;589;48842;67114995.0;0.8775982178051268;1.205929323123541;72.77360297799322;3816.0;269459.0;5.6857636657799056;1.4161709202513184;401.4885198158772
2020-05-30;0-19;44;2644;16099691.846810132;0.2732971563596593;1.6641452344931922;16.422674577612252;412.0;30463.0;2.5590551913677184;1.3524603617503201;189.2148016860068
2020-05-30;20-59;228;10012;33157720.0476845;0.6876226702925007;2.277267279264882;30.195079714774195;2014.0;142692.0;6.074000254250422;1.4114316149468786;430.3432196025329
2020-05-30;60+;95;7450;17857583.105505366;0.5319868844441339;1.2751677852348993;41.718971464303124;1464.0;97304.0;8.198197882381178;1.504563018992025;544.8889663573894
2020-05-30;whole;367;20110;67114995.0;0.5468226586323965;1.8249627051218298;29.96349772506129;3923.0;270655.0;5.845191525381176;1.4494467126046073;403.2705358914204
2020-05-31;0-19;31;1141;16099691.846810132;0.19255026925339627;2.716914986853637;7.087092168326619;417.0;30707.0;2.590111686408589;1.3579965480183671;190.73035864400129
2020-05-31;20-59;118;3423;33157720.0476845;0.355874890765417;3.4472684779433242;10.323387721101884;2072.0;143132.0;6.248921810728339;1.4476147891456836;431.67021072064125
2020-05-31;60+;36;3754;17857583.105505366;0.20159502989461914;0.9589770911028237;21.02188172845556;1449.0;97884.0;8.11419995325842;1.4803236484001472;548.1368862834695
2020-05-31;whole;185;8319;67114995.0;0.2756462993106086;2.223824978963818;12.395143588999746;3971.0;271916.0;5.916710565202307;1.4603774695126435;405.14940066672136
2020-06-01;0-19;18;1135;16099691.846810132;0.11180338214713333;1.5859030837004406;7.0498243742775735;373.0;26469.0;2.3168145300489296;1.4091956628508822;164.40687344735957
2020-06-01;20-59;108;4288;33157720.0476845;0.3257160017175003;2.5186567164179103;12.93213162374668;1835.0;120896.0;5.534156140292714;1.5178335097935416;364.6089050336937
2020-06-01;60+;46;4548;17857583.105505366;0.2575936493097911;1.0114335971855761;25.46817211002022;1195.0;83155.0;6.691835020113052;1.4370753412302328;465.6565197468626
2020-06-01;whole;176;9975;67114995.0;0.26223647934414657;1.7644110275689222;14.86255046282876;3440.0;230703.0;5.125531187181046;1.4910946108199719;343.7428550802991
2020-06-02;0-19;68;5231;16099691.846810132;0.42236833255583706;1.2999426495889888;32.491305111758585;366.0;25919.0;2.273335436991711;1.4120915158763843;160.9906589928638
2020-06-02;20-59;379;25021;33157720.0476845;1.143021894916043;1.5147276287918148;75.46055628679237;1826.0;117115.0;5.5070131401495885;1.5591512615804979;353.2058290846764
2020-06-02;60+;295;18507;17857583.105505366;1.6519592727475736;1.5939914626897929;103.6366449516588;1184.0;82633.0;6.630236538756363;1.4328416008132343;462.73339181339065
2020-06-02;whole;743;48782;67114995.0;1.1070551372312551;1.5231027838137017;72.6842041782168;3412.0;225839.0;5.083811747285387;1.5108107988434238;336.49559237842453
2020-06-03;0-19;54;4983;16099691.846810132;0.3354101464414;1.0836845273931366;30.950902957731408;352.0;25738.0;2.1863772508772743;1.3676276322946617;159.86641387238433
2020-06-03;20-59;348;22879;33157720.0476845;1.049529338867501;1.521045500240395;69.00052225272862;1815.0;115285.0;5.47383836219688;1.5743591967732142;347.6867523889076
2020-06-03;60+;251;16190;17857583.105505366;1.4055653473208167;1.5503397158739962;90.66176483316345;1138.0;82746.0;6.372642889446571;1.3752930655258262;463.3661762127821
2020-06-03;whole;671;44129;67114995.0;0.9997765774995587;1.520542047179859;65.75132725555592;3358.0;223971.0;5.003352827486615;1.4993012488223922;333.71230974538554
2020-06-04;0-19;50;4586;16099691.846810132;0.3105649504087037;1.0902747492368077;28.485017251486305;335.0;25333.0;2.080785167738315;1.3223858208660642;157.35083777407382
2020-06-04;20-59;367;21766;33157720.0476845;1.1068312280585426;1.6861159606726086;65.64383790169548;1840.0;113289.0;5.549235584816672;1.624164746798012;341.6670381349435
2020-06-04;60+;205;14976;17857583.105505366;1.1479716980110257;1.3688568376068375;83.86353243616156;1135.0;82698.0;6.355843303622021;1.3724636629664562;463.0973828395893
2020-06-04;whole;627;41362;67114995.0;0.9342174576635222;1.5158841448672695;61.628552605866986;3358.0;221519.0;5.003352827486615;1.515897056234454;330.05887879452274
2020-06-05;0-19;66;5282;16099691.846810132;0.40994573453948885;1.2495266944339267;32.80808136117546;331.0;25002.0;2.0559399717056186;1.3238940884729222;155.29489780236818
2020-06-05;20-59;294;23740;33157720.0476845;0.8866713380087509;1.2384161752316765;71.59720259975424;1842.0;111129.0;5.555267362626255;1.6575331371649165;335.15271810059346
2020-06-05;60+;193;17391;17857583.105505366;1.0807733547128193;1.1097694209648667;97.3871990249256;1121.0;82816.0;6.277445236440779;1.3536031684698608;463.75816654868834
2020-06-05;whole;555;46435;67114995.0;0.8269388979318258;1.1952191235059761;69.18722112696275;3324.0;219112.0;4.952693507613313;1.5170323852641572;326.47249694349233
2020-06-06;0-19;32;2415;16099691.846810132;0.19876156826157038;1.3250517598343685;15.000287104740387;319.0;24773.0;1.9814043836075297;1.2876922455899569;153.87251032949635
2020-06-06;20-59;167;9327;33157720.0476845;0.5036534471002088;1.790500696901469;28.129195814991903;1781.0;110444.0;5.371298139433963;1.6125819419796457;333.08683420081115
2020-06-06;60+;90;7751;17857583.105505366;0.5039875747365479;1.161140498000258;43.40452990869981;1116.0;83117.0;6.249445926733193;1.3426856118483583;465.44372499308497
2020-06-06;whole;292;19503;67114995.0;0.4350741589118795;1.4972055581192638;29.059079867323238;3249.0;218505.0;4.840945007892797;1.4869224960527219;325.5680790857542
2020-06-07;0-19;23;875;16099691.846810132;0.1428598771880037;2.6285714285714286;5.434886632152315;311.0;24507.0;1.9317139915421369;1.2690251764801894;152.22030479332204
2020-06-07;20-59;59;2982;33157720.0476845;0.1779374453827085;1.9785378940308518;8.993380714088758;1722.0;110003.0;5.193360694051255;1.5654118524040255;331.756827193798
2020-06-07;60+;48;3655;17857583.105505366;0.26879337319282554;1.3132694938440492;20.46749539624536;1128.0;83018.0;6.3166442700314;1.358741477751813;464.8893386608748
2020-06-07;whole;130;7515;67114995.0;0.1936973995155628;1.7298735861610113;11.197199671995804;3194.0;217701.0;4.75899610809775;1.467149898254946;324.37013516875027
2020-06-08;0-19;62;4772;16099691.846810132;0.38510053850679254;1.2992455993294216;29.64031886700668;355.0;28144.0;2.2050111479017964;1.2613700966458214;174.81079928605112
2020-06-08;20-59;325;22786;33157720.0476845;0.9801638940572927;1.4263144035811464;68.720044584583;1939.0;128501.0;5.847808586391047;1.508937673636781;387.5447401546343
2020-06-08;60+;172;17549;17857583.105505366;0.9631762539409581;0.9801128269417061;98.27197721168531;1254.0;96019.0;7.022226874662567;1.3059915225111696;537.6931437625399
2020-06-08;whole;559;45144;67114995.0;0.8328988179169201;1.2382597908913697;67.2636569517736;3577.0;252870.0;5.329658446670525;1.4145608415391309;376.7712416576951
2020-06-09;0-19;77;4874;16099691.846810132;0.4782700236294037;1.5798112433319653;30.27387136584044;364.0;27787.0;2.2609128389753628;1.3099650915895922;172.593365540133
2020-06-09;20-59;339;22747;33157720.0476845;1.0223863387243761;1.4903064140326197;68.6024249172961;1899.0;126227.0;5.72717303019938;1.504432490671568;380.6866087851381
2020-06-09;60+;160;16089;17857583.105505366;0.8959779106427518;0.9944682702467524;90.09617877707021;1119.0;93601.0;6.266245512557745;1.1955000480764093;524.1526775879513
2020-06-09;whole;576;43727;67114995.0;0.8582284778535706;1.3172639330390834;65.15235529705396;3410.0;247815.0;5.08083178729284;1.3760264713596835;369.23939277653227
2020-06-10;0-19;64;4617;16099691.846810132;0.39752313652314075;1.3861815031405675;28.6775675207397;374.0;27421.0;2.3230258290571038;1.3639181649101055;170.32003010314128
2020-06-10;20-59;320;21013;33157720.0476845;0.9650844495333343;1.5228667967448721;63.372873556387354;1871.0;124361.0;5.642728140865214;1.5044909577761516;375.0589600887968
2020-06-10;60+;179;14872;17857583.105505366;1.0023752875315786;1.2036040882194727;83.28114679424378;1047.0;92283.0;5.863055452768507;1.1345534930593935;516.7720595490316
2020-06-10;whole;563;40529;67114995.0;0.8388587379020143;1.3891287719904266;60.387399268971116;3302.0;244215.0;4.919913947695295;1.3520873001248899;363.87546478994744
2020-06-11;0-19;98;4265;16099691.846810132;0.6087073028010592;2.2977725674091443;26.491190269862425;422.0;27100.0;2.6211681814494594;1.5571955719557196;168.3262031215174
2020-06-11;20-59;381;20580;33157720.0476845;1.149053672725626;1.8513119533527695;62.06699366061256;1885.0;123175.0;5.684950585532297;1.5303430079155673;371.4821158477139
2020-06-11;60+;137;13736;17857583.105505366;0.7671810859878562;0.9973791496796738;76.91970362868024;979.0;91043.0;5.482264840745337;1.0753160594444384;509.82823074155027
2020-06-11;whole;616;38604;67114995.0;0.917827677704513;1.5956895658480987;57.519187776144506;3291.0;241457.0;4.903524167736286;1.3629756022811514;359.766099960225
2020-06-12;0-19;114;5132;16099691.846810132;0.7080880869318444;2.2213561964146535;31.876386509949345;470.0;26950.0;2.9193105338418146;1.7439703153988868;167.39450827029128
2020-06-12;20-59;348;22435;33157720.0476845;1.049529338867501;1.551147760196122;67.66146757900111;1939.0;121870.0;5.847808586391047;1.5910396323951752;367.5463808269608
2020-06-12;60+;150;16745;17857583.105505366;0.8399792912275797;0.8957897879964168;93.76968821070548;936.0;90397.0;5.241470777260098;1.0354325917895506;506.21071992733016
2020-06-12;whole;613;44325;67114995.0;0.9133577377156923;1.3829667230682459;66.04336333482554;3349.0;239347.0;4.989943007520153;1.3992237212081204;356.6222421680878
2020-06-13;0-19;32;2285;16099691.846810132;0.19876156826157038;1.400437636761488;14.192818233677759;470.0;26820.0;2.9193105338418146;1.7524235645041013;166.58703939922864
2020-06-13;20-59;126;9093;33157720.0476845;0.3800020020037504;1.3856812933025404;27.423477811270654;1898.0;121636.0;5.724157141294588;1.5603933046137657;366.84066282323954
2020-06-13;60+;57;7742;17857583.105505366;0.3191921306664803;0.7362438646344613;43.35413115122615;903.0;90388.0;5.0566753331900305;0.9990264194362084;506.16032116985656
2020-06-13;whole;215;19122;67114995.0;0.3203456991988154;1.1243593766342435;28.491397488743015;3272.0;238966.0;4.875214547807088;1.3692324431090614;356.05455978950755
2020-06-14;0-19;17;717;16099691.846810132;0.10559208313895926;2.3709902370990235;4.453501388860811;464.0;26662.0;2.8820427397927704;1.7403045532968269;165.60565415593715
2020-06-14;20-59;73;2650;33157720.0476845;0.22015989004979186;2.7547169811320753;7.9921055976979245;1912.0;121304.0;5.766379585961672;1.5762052364307853;365.8393877068487
2020-06-14;60+;43;3241;17857583.105505366;0.24079406348523952;1.3267510027769207;18.14915255245724;898.0;89974.0;5.028676023482444;0.9980661079867517;503.84197832606844
2020-06-14;whole;133;6609;67114995.0;0.1981673395043835;2.012407323346951;9.847277795371959;3275.0;238060.0;4.879684487795909;1.3757036041334116;354.7046379128837
2020-06-15;0-19;84;4870;16099691.846810132;0.5217491166866223;1.724845995893224;30.249026169807742;486.0;26760.0;3.0186913179726;1.8161434977578474;166.2143614587382
2020-06-15;20-59;277;21235;33157720.0476845;0.8354012266272924;1.304450200141276;64.04240089325111;1864.0;119753.0;5.6216169185316724;1.556537205748499;361.16174401551683
2020-06-15;60+;138;17349;17857583.105505366;0.7727809479293735;0.7954348953830191;97.15200482338187;864.0;89774.0;4.83828071747086;0.9624167353576759;502.722005937765
2020-06-15;whole;499;43480;67114995.0;0.7435000181405065;1.1476540938362467;64.78433023797439;3215.0;236396.0;4.7902856880194955;1.3600060914736292;352.2253111990845
2020-06-16;0-19;73;4857;16099691.846810132;0.4534248275967074;1.5029853819229977;30.168279282701477;482.0;26743.0;2.993846121939904;1.8023407994615412;166.10876937559925
2020-06-16;20-59;344;21258;33157720.0476845;1.0374657832483343;1.6182143193150815;64.11176633806132;1869.0;118264.0;5.636696363055631;1.5803625786376243;356.67108543628206
2020-06-16;60+;149;16672;17857583.105505366;0.8343794292860625;0.8937140115163148;93.36089828897472;853.0;90357.0;4.77668223611417;0.944033113095831;505.98672544966945
2020-06-16;whole;572;42807;67114995.0;0.8522685578684764;1.3362300558319902;63.781573700482284;3211.0;235476.0;4.784325768034401;1.3636209210280452;350.8545296025128
2020-06-17;0-19;114;4861;16099691.846810132;0.7080880869318444;2.3451964616334084;30.193124478734173;532.0;26987.0;3.3044110723486075;1.971319524215363;167.62432633359373
2020-06-17;20-59;450;20075;33157720.0476845;1.3571500071562514;2.2415940224159403;60.543969763692765;1999.0;117326.0;6.028761920678548;1.7037996692975128;353.8421816435874
2020-06-17;60+;177;14972;17857583.105505366;0.9911755636485442;1.1822067860005343;83.8411329883955;851.0;90457.0;4.765482512231136;0.9407784914379208;506.5467116438212
2020-06-17;whole;743;39927;67114995.0;1.1070551372312551;1.8608961354471911;59.49043131121444;3391.0;234874.0;5.052522167363642;1.4437528206612906;349.95756164475614
2020-06-18;0-19;103;4488;16099691.846810132;0.6397637978419296;2.2950089126559714;27.876309948685243;537.0;27210.0;3.3354675673894776;1.9735391400220508;169.00944601241656
2020-06-18;20-59;352;19338;33157720.0476845;1.0615928944866677;1.8202502844141069;58.32125964086131;1970.0;116084.0;5.941301142439589;1.697046965990145;350.0964476238362
2020-06-18;60+;114;13795;17857583.105505366;0.6383842613329606;0.8263863718738674;77.25009548322976;828.0;90516.0;4.63668568757624;0.9147554023598037;506.87710349837073
2020-06-18;whole;570;37654;67114995.0;0.8492885978759291;1.513783396186328;56.10370677968463;3345.0;233924.0;4.983983087535059;1.4299516082146337;348.54208064829623
2020-06-19;0-19;117;5468;16099691.846810132;0.7267219839563667;2.139722019019751;33.96338297669584;540.0;27546.0;3.354101464414;1.960357220649096;171.09644247916304
2020-06-19;20-59;437;22689;33157720.0476845;1.3179434513939596;1.9260434571818943;68.42750336081819;2059.0;116338.0;6.209715254966048;1.7698430435455312;350.8624834056533
2020-06-19;60+;144;17463;17857583.105505366;0.8063801195784766;0.8246005840920804;97.79038908471485;822.0;91234.0;4.603086515927137;0.9009798978451016;510.89780437238005
2020-06-19;whole;699;45639;67114995.0;1.0414960173952186;1.5315848287648721;68.001197049929;3431.0;235238.0;5.112121367214585;1.4585228577015619;350.4999143633997
2020-06-20;0-19;57;2715;16099691.846810132;0.3540440434659222;2.0994475138121547;16.86367680719261;565.0;27976.0;3.509383939618352;2.0195882184729768;173.7673010526779
2020-06-20;20-59;225;10220;33157720.0476845;0.6785750035781257;2.2015655577299413;30.822384606970864;2158.0;117465.0;6.508288256540423;1.8371429787596305;354.26139020135344
2020-06-20;60+;67;8637;17857583.105505366;0.3751907500816523;0.7757323144610397;48.366007588884045;832.0;92129.0;4.659085135342309;0.9030815486980213;515.9096808100379
2020-06-20;whole;349;21575;67114995.0;0.5200030186994724;1.6176129779837776;32.14631841960206;3565.0;237691.0;5.3117786867152414;1.4998464392846174;354.15483529425876
2020-06-21;0-19;13;679;16099691.846810132;0.08074688710626296;1.914580265095729;4.217472026550197;561.0;27938.0;3.4845387435856554;2.008017753597251;173.53127169036728
2020-06-21;20-59;74;2532;33157720.0476845;0.22317577895458357;2.9225908372827805;7.6362307069325075;2159.0;117347.0;6.511304145445215;1.839842518343034;353.90551531058804
2020-06-21;60+;26;3236;17857583.105505366;0.14559641047944716;0.8034610630407911;18.121153242749653;815.0;92124.0;4.563887482336517;0.8846771742434111;515.8816815003304
2020-06-21;whole;113;6448;67114995.0;0.1683677395789123;1.7524813895781637;9.607391015971915;3545.0;237530.0;5.281979086789771;1.4924430598240221;353.91494851485874
2020-06-22;0-19;96;5949;16099691.846810132;0.5962847047847111;1.6137165910237017;36.95101779962757;573.0;29017.0;3.5590743316837448;1.9747044835785919;180.2332633201871
2020-06-22;20-59;362;23994;33157720.0476845;1.0917517835345845;1.5087105109610734;72.36323838157132;2244.0;120106.0;6.767654702352506;1.8683496244983597;362.2263527989083
2020-06-22;60+;137;18134;17857583.105505366;0.7671810859878562;0.7554869306275505;101.54789644747288;814.0;92909.0;4.558287620394999;0.8761261018846398;520.2775731244215
2020-06-22;whole;595;48101;67114995.0;0.8865380977827683;1.2369805201555062;71.66952780075451;3641.0;242151.0;5.425017166432032;1.5036072533254043;360.80014607763883
2020-06-23;0-19;114;6429;16099691.846810132;0.7080880869318444;1.773215118992067;39.932441323551124;614.0;30589.0;3.813737591018881;2.0072575108699207;189.99742536103676
2020-06-23;20-59;418;24393;33157720.0476845;1.260641562202918;1.7136063624810398;73.5665780545832;2318.0;123241.0;6.99083048130709;1.8808675684228462;371.68116451543017
