entity;three_class;jour;hosp;rea;dc hebdo;taux hosp;taux rea;taux décès
Corse;0-29;2020-10-05;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-05;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-05;18;6;1.0;16.986901211732285;5.662300403910762;0.943716733985127
Corse;whole;2020-10-05;24;7;1.0;6.963000356853769;2.0308751040823494;0.290125014868907
Corse;0-29;2020-10-06;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-06;5;1;0.0;3.6549974780517402;0.730999495610348;0.0
Corse;60+;2020-10-06;18;6;1.0;16.986901211732285;5.662300403910762;0.943716733985127
Corse;whole;2020-10-06;23;7;1.0;6.67287534198486;2.0308751040823494;0.290125014868907
Corse;0-29;2020-10-07;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-07;5;1;0.0;3.6549974780517402;0.730999495610348;0.0
Corse;60+;2020-10-07;22;6;1.0;20.761768147672793;5.662300403910762;0.943716733985127
Corse;whole;2020-10-07;27;7;1.0;7.833375401460489;2.0308751040823494;0.290125014868907
Corse;0-29;2020-10-08;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-08;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-08;22;5;0.0;20.761768147672793;4.718583669925635;0.0
Corse;whole;2020-10-08;28;6;0.0;8.123500416329398;1.7407500892134422;0.0
Corse;0-29;2020-10-09;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-09;7;1;0.0;5.116996469272436;0.730999495610348;0.0
Corse;60+;2020-10-09;23;6;0.0;21.705484881657924;5.662300403910762;0.0
Corse;whole;2020-10-09;30;7;0.0;8.70375044606721;2.0308751040823494;0.0
Corse;0-29;2020-10-10;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-10;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-10;23;6;0.0;21.705484881657924;5.662300403910762;0.0
Corse;whole;2020-10-10;29;7;0.0;8.413625431198303;2.0308751040823494;0.0
Corse;0-29;2020-10-11;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-11;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-11;26;6;0.0;24.536635083613305;5.662300403910762;0.0
Corse;whole;2020-10-11;32;7;0.0;9.284000475805025;2.0308751040823494;0.0
Corse;0-29;2020-10-12;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-12;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-12;27;6;0.0;25.48035181759843;5.662300403910762;0.0
Corse;whole;2020-10-12;33;7;0.0;9.574125490673932;2.0308751040823494;0.0
Corse;0-29;2020-10-13;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-13;6;1;0.0;4.385996973662088;0.730999495610348;0.0
Corse;60+;2020-10-13;26;5;0.0;24.536635083613305;4.718583669925635;0.0
Corse;whole;2020-10-13;32;6;0.0;9.284000475805025;1.7407500892134422;0.0
Corse;0-29;2020-10-14;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-14;5;1;1.0;3.6549974780517402;0.730999495610348;0.730999495610348
Corse;60+;2020-10-14;26;5;1.0;24.536635083613305;4.718583669925635;0.943716733985127
Corse;whole;2020-10-14;31;6;2.0;8.993875460936117;1.7407500892134422;0.580250029737814
Corse;0-29;2020-10-15;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-15;7;2;1.0;5.116996469272436;1.461998991220696;0.730999495610348
Corse;60+;2020-10-15;26;4;1.0;24.536635083613305;3.774866935940508;0.943716733985127
Corse;whole;2020-10-15;33;6;2.0;9.574125490673932;1.7407500892134422;0.580250029737814
Corse;0-29;2020-10-16;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-16;7;1;1.0;5.116996469272436;0.730999495610348;0.730999495610348
Corse;60+;2020-10-16;27;5;1.0;25.48035181759843;4.718583669925635;0.943716733985127
Corse;whole;2020-10-16;35;6;2.0;10.154375520411746;1.7407500892134422;0.580250029737814
Corse;0-29;2020-10-17;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-17;8;1;1.0;5.847995964882784;0.730999495610348;0.730999495610348
Corse;60+;2020-10-17;30;7;1.0;28.311502019553814;6.606017137895889;0.943716733985127
Corse;whole;2020-10-17;39;8;2.0;11.314875579887373;2.321000118951256;0.580250029737814
Corse;0-29;2020-10-18;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-18;7;1;1.0;5.116996469272436;0.730999495610348;0.730999495610348
Corse;60+;2020-10-18;34;8;1.0;32.08636895549432;7.549733871881016;0.943716733985127
Corse;whole;2020-10-18;41;9;2.0;11.895125609625188;2.6111251338201633;0.580250029737814
Corse;0-29;2020-10-19;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-19;9;1;1.0;6.5789954604931316;0.730999495610348;0.730999495610348
Corse;60+;2020-10-19;34;8;1.0;32.08636895549432;7.549733871881016;0.943716733985127
Corse;whole;2020-10-19;43;9;2.0;12.475375639363001;2.6111251338201633;0.580250029737814
Corse;0-29;2020-10-20;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-20;10;1;1.0;7.3099949561034805;0.730999495610348;0.730999495610348
Corse;60+;2020-10-20;32;8;1.0;30.198935487524064;7.549733871881016;0.943716733985127
Corse;whole;2020-10-20;42;9;2.0;12.185250624494094;2.6111251338201633;0.580250029737814
Corse;0-29;2020-10-21;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-21;10;0;0.0;7.3099949561034805;0.0;0.0
Corse;60+;2020-10-21;35;8;1.0;33.03008568947944;7.549733871881016;0.943716733985127
Corse;whole;2020-10-21;46;8;1.0;13.34575068396972;2.321000118951256;0.290125014868907
Corse;0-29;2020-10-22;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-22;13;2;0.0;9.502993442934525;1.461998991220696;0.0
Corse;60+;2020-10-22;39;9;1.0;36.80495262541995;8.493450605866142;0.943716733985127
Corse;whole;2020-10-22;52;11;1.0;15.086500773183165;3.191375163557977;0.290125014868907
Corse;0-29;2020-10-23;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-23;13;1;0.0;9.502993442934525;0.730999495610348;0.0
Corse;60+;2020-10-23;40;9;3.0;37.74866935940508;8.493450605866142;2.831150201955381
Corse;whole;2020-10-23;53;10;3.0;15.37662578805207;2.90125014868907;0.8703750446067211
Corse;0-29;2020-10-24;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-24;12;1;0.0;8.771993947324177;0.730999495610348;0.0
Corse;60+;2020-10-24;39;9;3.0;36.80495262541995;8.493450605866142;2.831150201955381
Corse;whole;2020-10-24;51;10;3.0;14.796375758314257;2.90125014868907;0.8703750446067211
Corse;0-29;2020-10-25;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-25;13;2;0.0;9.502993442934525;1.461998991220696;0.0
Corse;60+;2020-10-25;45;11;3.0;42.46725302933071;10.380884073836397;2.831150201955381
Corse;whole;2020-10-25;58;13;3.0;16.827250862396607;3.771625193295791;0.8703750446067211
Corse;0-29;2020-10-26;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-10-26;13;1;0.0;9.502993442934525;0.730999495610348;0.0
Corse;60+;2020-10-26;50;10;5.0;47.185836699256356;9.43716733985127;4.718583669925635
Corse;whole;2020-10-26;63;11;5.0;18.277875936741143;3.191375163557977;1.450625074344535
Corse;0-29;2020-10-27;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-27;11;1;0.0;8.040994451713829;0.730999495610348;0.0
Corse;60+;2020-10-27;55;10;5.0;51.90442036918199;9.43716733985127;4.718583669925635
Corse;whole;2020-10-27;67;11;5.0;19.43837599621677;3.191375163557977;1.450625074344535
Corse;0-29;2020-10-28;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-28;14;2;0.0;10.233992938544873;1.461998991220696;0.0
Corse;60+;2020-10-28;59;12;5.0;55.67928730512249;11.324600807821524;4.718583669925635
Corse;whole;2020-10-28;74;14;5.0;21.469251100299118;4.061750208164699;1.450625074344535
Corse;0-29;2020-10-29;2;0;0.0;1.962400408179285;0.0;0.0
Corse;30-59;2020-10-29;14;2;0.0;10.233992938544873;1.461998991220696;0.0
Corse;60+;2020-10-29;59;13;5.0;55.67928730512249;12.268317541806653;4.718583669925635
Corse;whole;2020-10-29;75;15;5.0;21.759376115168028;4.351875223033605;1.450625074344535
Corse;0-29;2020-10-30;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-30;11;1;1.0;8.040994451713829;0.730999495610348;0.730999495610348
Corse;60+;2020-10-30;63;13;4.0;59.45415424106301;12.268317541806653;3.774866935940508
Corse;whole;2020-10-30;75;14;5.0;21.759376115168028;4.061750208164699;1.450625074344535
Corse;0-29;2020-10-31;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-10-31;13;1;1.0;9.502993442934525;0.730999495610348;0.730999495610348
Corse;60+;2020-10-31;62;14;5.0;58.510437507077874;13.212034275791778;4.718583669925635
Corse;whole;2020-10-31;76;15;6.0;22.049501130036933;4.351875223033605;1.7407500892134422
Corse;0-29;2020-11-01;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-01;14;2;1.0;10.233992938544873;1.461998991220696;0.730999495610348
Corse;60+;2020-11-01;62;13;6.0;58.510437507077874;12.268317541806653;5.662300403910762
Corse;whole;2020-11-01;77;15;7.0;22.33962614490584;4.351875223033605;2.0308751040823494
Corse;0-29;2020-11-02;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-02;18;2;1.0;13.157990920986263;1.461998991220696;0.730999495610348
Corse;60+;2020-11-02;68;13;5.0;64.17273791098864;12.268317541806653;4.718583669925635
Corse;whole;2020-11-02;87;15;6.0;25.24087629359491;4.351875223033605;1.7407500892134422
Corse;0-29;2020-11-03;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-03;17;2;2.0;12.426991425375917;1.461998991220696;1.461998991220696
Corse;60+;2020-11-03;70;13;8.0;66.06017137895888;12.268317541806653;7.549733871881016
Corse;whole;2020-11-03;88;15;10.0;25.531001308463814;4.351875223033605;2.90125014868907
Corse;0-29;2020-11-04;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-04;19;2;2.0;13.888990416596611;1.461998991220696;1.461998991220696
Corse;60+;2020-11-04;72;11;9.0;67.94760484692914;10.380884073836397;8.493450605866142
Corse;whole;2020-11-04;92;13;11.0;26.69150136793944;3.771625193295791;3.191375163557977
Corse;0-29;2020-11-05;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-05;16;2;2.0;11.695991929765569;1.461998991220696;1.461998991220696
Corse;60+;2020-11-05;76;14;10.0;71.72247178286966;13.212034275791778;9.43716733985127
Corse;whole;2020-11-05;93;16;12.0;26.981626382808354;4.642000237902512;3.4815001784268844
Corse;0-29;2020-11-06;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-06;17;3;1.0;12.426991425375917;2.192998486831044;0.730999495610348
Corse;60+;2020-11-06;78;14;10.0;73.6099052508399;13.212034275791778;9.43716733985127
Corse;whole;2020-11-06;96;17;11.0;27.852001427415075;4.932125252771419;3.191375163557977
Corse;0-29;2020-11-07;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-07;18;3;1.0;13.157990920986263;2.192998486831044;0.730999495610348
Corse;60+;2020-11-07;73;13;9.0;68.89132158091427;12.268317541806653;8.493450605866142
Corse;whole;2020-11-07;92;16;10.0;26.69150136793944;4.642000237902512;2.90125014868907
Corse;0-29;2020-11-08;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-08;17;3;1.0;12.426991425375917;2.192998486831044;0.730999495610348
Corse;60+;2020-11-08;72;12;10.0;67.94760484692914;11.324600807821524;9.43716733985127
Corse;whole;2020-11-08;90;15;11.0;26.11125133820163;4.351875223033605;3.191375163557977
Corse;0-29;2020-11-09;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-09;16;3;1.0;11.695991929765569;2.192998486831044;0.730999495610348
Corse;60+;2020-11-09;76;13;10.0;71.72247178286966;12.268317541806653;9.43716733985127
Corse;whole;2020-11-09;93;16;11.0;26.981626382808354;4.642000237902512;3.191375163557977
Corse;0-29;2020-11-10;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-10;14;3;0.0;10.233992938544873;2.192998486831044;0.0
Corse;60+;2020-11-10;70;13;10.0;66.06017137895888;12.268317541806653;9.43716733985127
Corse;whole;2020-11-10;85;16;10.0;24.660626263857097;4.642000237902512;2.90125014868907
Corse;0-29;2020-11-11;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-11;14;3;0.0;10.233992938544873;2.192998486831044;0.0
Corse;60+;2020-11-11;69;12;8.0;65.11645464497377;11.324600807821524;7.549733871881016
Corse;whole;2020-11-11;84;15;8.0;24.370501248988187;4.351875223033605;2.321000118951256
Corse;0-29;2020-11-12;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-12;15;2;1.0;10.96499243415522;1.461998991220696;0.730999495610348
Corse;60+;2020-11-12;69;13;9.0;65.11645464497377;12.268317541806653;8.493450605866142
Corse;whole;2020-11-12;85;15;10.0;24.660626263857097;4.351875223033605;2.90125014868907
Corse;0-29;2020-11-13;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-13;14;2;2.0;10.233992938544873;1.461998991220696;1.461998991220696
Corse;60+;2020-11-13;69;12;9.0;65.11645464497377;11.324600807821524;8.493450605866142
Corse;whole;2020-11-13;84;14;11.0;24.370501248988187;4.061750208164699;3.191375163557977
Corse;0-29;2020-11-14;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-14;13;2;2.0;9.502993442934525;1.461998991220696;1.461998991220696
Corse;60+;2020-11-14;66;12;9.0;62.28530444301838;11.324600807821524;8.493450605866142
Corse;whole;2020-11-14;80;14;11.0;23.21000118951256;4.061750208164699;3.191375163557977
Corse;0-29;2020-11-15;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-15;17;3;2.0;12.426991425375917;2.192998486831044;1.461998991220696
Corse;60+;2020-11-15;63;13;9.0;59.45415424106301;12.268317541806653;8.493450605866142
Corse;whole;2020-11-15;81;16;11.0;23.50012620438147;4.642000237902512;3.191375163557977
Corse;0-29;2020-11-16;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-16;18;3;2.0;13.157990920986263;2.192998486831044;1.461998991220696
Corse;60+;2020-11-16;60;10;13.0;56.62300403910763;9.43716733985127;12.268317541806653
Corse;whole;2020-11-16;79;13;15.0;22.91987617464365;3.771625193295791;4.351875223033605
Corse;0-29;2020-11-17;2;1;0.0;1.962400408179285;0.9812002040896425;0.0
Corse;30-59;2020-11-17;15;3;2.0;10.96499243415522;2.192998486831044;1.461998991220696
Corse;60+;2020-11-17;62;8;13.0;58.510437507077874;7.549733871881016;12.268317541806653
Corse;whole;2020-11-17;80;12;15.0;23.21000118951256;3.4815001784268844;4.351875223033605
Corse;0-29;2020-11-18;1;1;0.0;0.9812002040896425;0.9812002040896425;0.0
Corse;30-59;2020-11-18;14;3;2.0;10.233992938544873;2.192998486831044;1.461998991220696
Corse;60+;2020-11-18;58;7;14.0;54.735570571137366;6.606017137895889;13.212034275791778
Corse;whole;2020-11-18;74;11;16.0;21.469251100299118;3.191375163557977;4.642000237902512
Corse;0-29;2020-11-19;1;1;0.0;0.9812002040896425;0.9812002040896425;0.0
Corse;30-59;2020-11-19;12;3;1.0;8.771993947324177;2.192998486831044;0.730999495610348
Corse;60+;2020-11-19;53;7;12.0;50.01698690121173;6.606017137895889;11.324600807821524
Corse;whole;2020-11-19;67;11;13.0;19.43837599621677;3.191375163557977;3.771625193295791
Corse;0-29;2020-11-20;2;1;0.0;1.962400408179285;0.9812002040896425;0.0
Corse;30-59;2020-11-20;11;3;0.0;8.040994451713829;2.192998486831044;0.0
Corse;60+;2020-11-20;52;7;11.0;49.07327016722661;6.606017137895889;10.380884073836397
Corse;whole;2020-11-20;66;11;11.0;19.148250981347864;3.191375163557977;3.191375163557977
Corse;0-29;2020-11-21;1;1;0.0;0.9812002040896425;0.9812002040896425;0.0
Corse;30-59;2020-11-21;11;3;0.0;8.040994451713829;2.192998486831044;0.0
Corse;60+;2020-11-21;48;7;11.0;45.298403231286095;6.606017137895889;10.380884073836397
Corse;whole;2020-11-21;61;11;11.0;17.697625907003328;3.191375163557977;3.191375163557977
Corse;0-29;2020-11-22;1;1;0.0;0.9812002040896425;0.9812002040896425;0.0
Corse;30-59;2020-11-22;11;3;0.0;8.040994451713829;2.192998486831044;0.0
Corse;60+;2020-11-22;46;5;9.0;43.41096976331585;4.718583669925635;8.493450605866142
Corse;whole;2020-11-22;59;9;9.0;17.117375877265513;2.6111251338201633;2.6111251338201633
Corse;0-29;2020-11-23;1;1;0.0;0.9812002040896425;0.9812002040896425;0.0
Corse;30-59;2020-11-23;10;3;0.0;7.3099949561034805;2.192998486831044;0.0
Corse;60+;2020-11-23;46;5;4.0;43.41096976331585;4.718583669925635;3.774866935940508
Corse;whole;2020-11-23;58;9;4.0;16.827250862396607;2.6111251338201633;1.160500059475628
Corse;0-29;2020-11-24;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-24;7;2;0.0;5.116996469272436;1.461998991220696;0.0
Corse;60+;2020-11-24;39;5;1.0;36.80495262541995;4.718583669925635;0.943716733985127
Corse;whole;2020-11-24;48;7;1.0;13.926000713707538;2.0308751040823494;0.290125014868907
Corse;0-29;2020-11-25;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-25;6;2;0.0;4.385996973662088;1.461998991220696;0.0
Corse;60+;2020-11-25;40;6;0.0;37.74866935940508;5.662300403910762;0.0
Corse;whole;2020-11-25;48;8;0.0;13.926000713707538;2.321000118951256;0.0
Corse;0-29;2020-11-26;1;0;0.0;0.9812002040896425;0.0;0.0
Corse;30-59;2020-11-26;6;2;0.0;4.385996973662088;1.461998991220696;0.0
Corse;60+;2020-11-26;38;6;0.0;35.86123589143483;5.662300403910762;0.0
Corse;whole;2020-11-26;46;8;0.0;13.34575068396972;2.321000118951256;0.0
Corse;0-29;2020-11-27;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-27;7;3;0.0;5.116996469272436;2.192998486831044;0.0
Corse;60+;2020-11-27;38;6;0.0;35.86123589143483;5.662300403910762;0.0
Corse;whole;2020-11-27;46;9;0.0;13.34575068396972;2.6111251338201633;0.0
Corse;0-29;2020-11-28;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-28;7;3;0.0;5.116996469272436;2.192998486831044;0.0
Corse;60+;2020-11-28;38;6;0.0;35.86123589143483;5.662300403910762;0.0
Corse;whole;2020-11-28;46;9;0.0;13.34575068396972;2.6111251338201633;0.0
Corse;0-29;2020-11-29;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-29;6;4;0.0;4.385996973662088;2.923997982441392;0.0
Corse;60+;2020-11-29;38;7;1.0;35.86123589143483;6.606017137895889;0.943716733985127
Corse;whole;2020-11-29;45;11;1.0;13.055625669100815;3.191375163557977;0.290125014868907
Corse;0-29;2020-11-30;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-11-30;6;3;0.0;4.385996973662088;2.192998486831044;0.0
Corse;60+;2020-11-30;38;6;1.0;35.86123589143483;5.662300403910762;0.943716733985127
Corse;whole;2020-11-30;45;9;1.0;13.055625669100815;2.6111251338201633;0.290125014868907
Corse;0-29;2020-12-01;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-01;6;3;0.0;4.385996973662088;2.192998486831044;0.0
Corse;60+;2020-12-01;37;4;1.0;34.9175191574497;3.774866935940508;0.943716733985127
Corse;whole;2020-12-01;44;7;1.0;12.765500654231907;2.0308751040823494;0.290125014868907
Corse;0-29;2020-12-02;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-02;7;4;0.0;5.116996469272436;2.923997982441392;0.0
Corse;60+;2020-12-02;34;2;3.0;32.08636895549432;1.887433467970254;2.831150201955381
Corse;whole;2020-12-02;42;6;3.0;12.185250624494094;1.7407500892134422;0.8703750446067211
Corse;0-29;2020-12-03;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-03;6;4;0.0;4.385996973662088;2.923997982441392;0.0
Corse;60+;2020-12-03;31;2;3.0;29.255218753538937;1.887433467970254;2.831150201955381
Corse;whole;2020-12-03;38;6;3.0;11.024750565018467;1.7407500892134422;0.8703750446067211
Corse;0-29;2020-12-04;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-04;5;4;0.0;3.6549974780517402;2.923997982441392;0.0
Corse;60+;2020-12-04;30;3;3.0;28.311502019553814;2.831150201955381;2.831150201955381
Corse;whole;2020-12-04;36;7;3.0;10.444500535280653;2.0308751040823494;0.8703750446067211
Corse;0-29;2020-12-05;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-05;5;4;0.0;3.6549974780517402;2.923997982441392;0.0
Corse;60+;2020-12-05;30;3;3.0;28.311502019553814;2.831150201955381;2.831150201955381
Corse;whole;2020-12-05;36;7;3.0;10.444500535280653;2.0308751040823494;0.8703750446067211
Corse;0-29;2020-12-06;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-06;5;4;0.0;3.6549974780517402;2.923997982441392;0.0
Corse;60+;2020-12-06;29;4;2.0;27.367785285568683;3.774866935940508;1.887433467970254
Corse;whole;2020-12-06;35;8;2.0;10.154375520411746;2.321000118951256;0.580250029737814
Corse;0-29;2020-12-07;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-07;4;3;1.0;2.923997982441392;2.192998486831044;0.730999495610348
Corse;60+;2020-12-07;28;3;2.0;26.424068551583556;2.831150201955381;1.887433467970254
Corse;whole;2020-12-07;33;6;3.0;9.574125490673932;1.7407500892134422;0.8703750446067211
Corse;0-29;2020-12-08;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-08;4;3;1.0;2.923997982441392;2.192998486831044;0.730999495610348
Corse;60+;2020-12-08;25;3;2.0;23.592918349628178;2.831150201955381;1.887433467970254
Corse;whole;2020-12-08;30;6;3.0;8.70375044606721;1.7407500892134422;0.8703750446067211
Corse;0-29;2020-12-09;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-09;5;3;1.0;3.6549974780517402;2.192998486831044;0.730999495610348
Corse;60+;2020-12-09;24;3;0.0;22.649201615643047;2.831150201955381;0.0
Corse;whole;2020-12-09;30;6;1.0;8.70375044606721;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-10;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-10;6;3;1.0;4.385996973662088;2.192998486831044;0.730999495610348
Corse;60+;2020-12-10;24;3;0.0;22.649201615643047;2.831150201955381;0.0
Corse;whole;2020-12-10;31;6;1.0;8.993875460936117;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-11;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-11;6;3;1.0;4.385996973662088;2.192998486831044;0.730999495610348
Corse;60+;2020-12-11;24;3;0.0;22.649201615643047;2.831150201955381;0.0
Corse;whole;2020-12-11;30;6;1.0;8.70375044606721;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-12;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-12;6;3;1.0;4.385996973662088;2.192998486831044;0.730999495610348
Corse;60+;2020-12-12;23;3;0.0;21.705484881657924;2.831150201955381;0.0
Corse;whole;2020-12-12;29;6;1.0;8.413625431198303;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-13;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-13;6;3;1.0;4.385996973662088;2.192998486831044;0.730999495610348
Corse;60+;2020-12-13;22;3;0.0;20.761768147672793;2.831150201955381;0.0
Corse;whole;2020-12-13;28;6;1.0;8.123500416329398;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-14;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-14;7;3;0.0;5.116996469272436;2.192998486831044;0.0
Corse;60+;2020-12-14;20;3;0.0;18.87433467970254;2.831150201955381;0.0
Corse;whole;2020-12-14;27;6;0.0;7.833375401460489;1.7407500892134422;0.0
Corse;0-29;2020-12-15;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-15;6;3;0.0;4.385996973662088;2.192998486831044;0.0
Corse;60+;2020-12-15;21;3;0.0;19.81805141368767;2.831150201955381;0.0
Corse;whole;2020-12-15;27;6;0.0;7.833375401460489;1.7407500892134422;0.0
Corse;0-29;2020-12-16;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-16;5;3;0.0;3.6549974780517402;2.192998486831044;0.0
Corse;60+;2020-12-16;19;3;0.0;17.930617945717415;2.831150201955381;0.0
Corse;whole;2020-12-16;24;6;0.0;6.963000356853769;1.7407500892134422;0.0
Corse;0-29;2020-12-17;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-17;4;3;0.0;2.923997982441392;2.192998486831044;0.0
Corse;60+;2020-12-17;17;3;0.0;16.04318447774716;2.831150201955381;0.0
Corse;whole;2020-12-17;21;6;0.0;6.092625312247047;1.7407500892134422;0.0
Corse;0-29;2020-12-18;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-18;4;3;0.0;2.923997982441392;2.192998486831044;0.0
Corse;60+;2020-12-18;17;3;0.0;16.04318447774716;2.831150201955381;0.0
Corse;whole;2020-12-18;21;6;0.0;6.092625312247047;1.7407500892134422;0.0
Corse;0-29;2020-12-19;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-19;4;3;0.0;2.923997982441392;2.192998486831044;0.0
Corse;60+;2020-12-19;17;3;0.0;16.04318447774716;2.831150201955381;0.0
Corse;whole;2020-12-19;21;6;0.0;6.092625312247047;1.7407500892134422;0.0
Corse;0-29;2020-12-20;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-20;4;3;0.0;2.923997982441392;2.192998486831044;0.0
Corse;60+;2020-12-20;16;3;1.0;15.099467743762032;2.831150201955381;0.943716733985127
Corse;whole;2020-12-20;20;6;1.0;5.80250029737814;1.7407500892134422;0.290125014868907
Corse;0-29;2020-12-21;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-21;3;3;0.0;2.192998486831044;2.192998486831044;0.0
Corse;60+;2020-12-21;16;3;2.0;15.099467743762032;2.831150201955381;1.887433467970254
Corse;whole;2020-12-21;19;6;2.0;5.512375282509233;1.7407500892134422;0.580250029737814
Corse;0-29;2020-12-22;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-22;3;2;0.0;2.192998486831044;1.461998991220696;0.0
Corse;60+;2020-12-22;15;3;2.0;14.155751009776907;2.831150201955381;1.887433467970254
Corse;whole;2020-12-22;18;5;2.0;5.222250267640327;1.450625074344535;0.580250029737814
Corse;0-29;2020-12-23;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-23;3;2;0.0;2.192998486831044;1.461998991220696;0.0
Corse;60+;2020-12-23;15;2;2.0;14.155751009776907;1.887433467970254;1.887433467970254
Corse;whole;2020-12-23;18;4;2.0;5.222250267640327;1.160500059475628;0.580250029737814
Corse;0-29;2020-12-24;0;0;0.0;0.0;0.0;0.0
Corse;30-59;2020-12-24;3;2;0.0;2.192998486831044;1.461998991220696;0.0
Corse;60+;2020-12-24;13;2;2.0;12.268317541806653;1.887433467970254;1.887433467970254
