reg;jour;three_class;P;T;pop;tests;positivite;incidence;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
Centre-Val de Loire;2020-08-17;60+;22;1369;758212.0;180.5563615453198;1.6070124178232286;2.901563151203094;84.0;6135.0;11.078695668229994;1.3691931540342297;809.1404514832263
Centre-Val de Loire;2020-08-17;whole;168;4871;2559073.0;190.34236225383177;3.4489837815643605;6.56487720358114;595.0;20503.0;23.250606762683205;2.9020143393649707;801.1885553870484
Centre-Val de Loire;2020-08-18;0-19;27;579;598570.0;96.73054112300984;4.66321243523316;4.510750622316522;144.0;2916.0;24.057336652354778;4.938271604938271;487.1610672101843
Centre-Val de Loire;2020-08-18;20-59;98;3252;1202291.0;270.48360172370917;3.013530135301353;8.151104848992466;440.0;13269.0;36.59679728119066;3.315999698545482;1103.6429616457247
Centre-Val de Loire;2020-08-18;60+;13;1566;758212.0;206.53854067200203;0.8301404853128991;1.714560043892737;92.0;6848.0;12.133809541394754;1.3434579439252337;903.1774754290357
Centre-Val de Loire;2020-08-18;whole;138;5397;2559073.0;210.89668016504413;2.5569760978321288;5.392577702941652;676.0;23041.0;26.415815414409828;2.93390043834903;900.3650931411491
Centre-Val de Loire;2020-08-19;0-19;10;622;598570.0;103.91432915114356;1.607717041800643;1.6706483786357484;141.0;3111.0;23.556142138764052;4.532304725168756;519.7387105935813
Centre-Val de Loire;2020-08-19;20-59;49;2984;1202291.0;248.19282519789303;1.6420911528150135;4.075552424496233;434.0;14626.0;36.097750045538056;2.967318473950499;1216.5108114424877
Centre-Val de Loire;2020-08-19;60+;12;1428;758212.0;188.33782635990988;0.8403361344537815;1.582670809747142;93.0;7338.0;12.26569877554035;1.2673753066230582;967.8032001603772
Centre-Val de Loire;2020-08-19;whole;71;5036;2559073.0;196.79000950734894;1.4098490865766482;2.7744421515134583;668.0;25085.0;26.103202214239296;2.6629459836555713;980.2377657847198
Centre-Val de Loire;2020-08-20;0-19;21;601;598570.0;100.40596755600849;3.494176372712146;3.5083615951350717;133.0;3137.0;22.219623435855457;4.239719477207523;524.0823963780343
Centre-Val de Loire;2020-08-20;20-59;91;3021;1202291.0;251.27028315108404;3.0122476001324063;7.568883074064432;450.0;15309.0;37.428542673944996;2.9394473838918285;1273.3190217676088
Centre-Val de Loire;2020-08-20;60+;15;1178;758212.0;155.3655178235111;1.2733446519524618;1.9783385121839276;95.0;7337.0;12.52947724383154;1.2948071418836038;967.6713109262317
Centre-Val de Loire;2020-08-20;whole;127;4804;2559073.0;187.72422670240357;2.643630308076603;4.962734552707172;678.0;25795.0;26.49396871445246;2.6284163597596435;1007.9821872998542
Centre-Val de Loire;2020-08-21;0-19;21;658;598570.0;109.92866331423225;3.1914893617021276;3.5083615951350717;119.0;3263.0;19.880715705765407;3.64695065890285;545.1325659488447
Centre-Val de Loire;2020-08-21;20-59;93;3538;1202291.0;294.2715199564831;2.6286037309214247;7.735232152615299;468.0;16586.0;38.925684380902794;2.8216568190039792;1379.532908422337
Centre-Val de Loire;2020-08-21;60+;15;1616;758212.0;213.13300237928178;0.9282178217821782;1.9783385121839276;97.0;7729.0;12.79325571212273;1.2550135851986028;1019.371890711305
Centre-Val de Loire;2020-08-21;whole;129;5816;2559073.0;227.26979652397569;2.218019257221458;5.040887852749805;684.0;27591.0;26.728428614580356;2.479069261715777;1078.1638507381383
Centre-Val de Loire;2020-08-22;0-19;9;298;598570.0;49.7853216833453;3.0201342281879198;1.5035835407721736;127.0;3438.0;21.217234408674006;3.6940081442699246;574.3689125749704
Centre-Val de Loire;2020-08-22;20-59;42;1609;1202291.0;133.82783369417223;2.610316967060286;3.4933306495681995;497.0;17586.0;41.33774601989036;2.826111679745252;1462.7074476977705
Centre-Val de Loire;2020-08-22;60+;5;659;758212.0;86.91500530194722;0.7587253414264037;0.6594461707279758;91.0;8063.0;12.00192030724916;1.1286121790896688;1063.422894915934
Centre-Val de Loire;2020-08-22;whole;56;2567;2559073.0;100.30976060471897;2.18153486560187;2.1882924011937135;715.0;29101.0;27.939804765241163;2.4569602419160854;1137.1695922703261
Centre-Val de Loire;2020-08-23;0-19;2;77;598570.0;12.863992515495264;2.5974025974025974;0.3341296757271497;126.0;3457.0;21.050169570810432;3.6447787098640436;577.5431444943782
Centre-Val de Loire;2020-08-23;20-59;11;305;1202291.0;25.368234479007164;3.606557377049181;0.9149199320297665;494.0;17586.0;41.088222402064055;2.8090526555214375;1462.7074476977705
Centre-Val de Loire;2020-08-23;60+;3;196;758212.0;25.85028989253665;1.530612244897959;0.3956677024367855;85.0;8012.0;11.21058490237559;1.0609086370444334;1056.6965439745086
Centre-Val de Loire;2020-08-23;whole;16;578;2559073.0;22.58630371232083;2.768166089965398;0.6252264003410609;705.0;29069.0;27.549038265028;2.425264026970312;1135.9191394696438
Centre-Val de Loire;2020-08-24;0-19;31;747;598570.0;124.79743388409041;4.149933065595716;5.17900997377082;121.0;3582.0;20.21484538149256;3.3780011166945836;598.4262492273251
Centre-Val de Loire;2020-08-24;20-59;114;3692;1202291.0;307.0803990048998;3.087757313109426;9.481897477399398;498.0;18401.0;41.42092055916579;2.7063746535514377;1530.4946972072485
Centre-Val de Loire;2020-08-24;60+;20;1549;758212.0;204.2964236915269;1.2911555842479019;2.6377846829119034;83.0;8192.0;10.9468064340844;1.01318359375;1080.4366061207154
Centre-Val de Loire;2020-08-24;whole;165;5991;2559073.0;234.10821027770604;2.754131196795193;6.447647253517192;702.0;30189.0;27.43180831496405;2.325350293153135;1179.684987493518
Centre-Val de Loire;2020-08-25;0-19;33;689;598570.0;115.10767328800307;4.78955007256894;5.51313964949797;127.0;3692.0;21.217234408674006;3.4398699891657643;616.8033813923184
Centre-Val de Loire;2020-08-25;20-59;85;3337;1202291.0;277.553437562121;2.5471980821096794;7.069835838411833;485.0;18486.0;40.33965154858516;2.6236070539868006;1537.5645330456603
Centre-Val de Loire;2020-08-25;60+;20;1505;758212.0;198.49329738912073;1.3289036544850499;2.6377846829119034;90.0;8131.0;11.870031073103563;1.1068749231336859;1072.3913628378343
Centre-Val de Loire;2020-08-25;whole;138;5532;2559073.0;216.17202791792187;2.4945770065075923;5.392577702941652;702.0;30324.0;27.43180831496405;2.3149980213692123;1184.960335246396
Centre-Val de Loire;2020-08-26;0-19;29;802;598570.0;133.98599996658703;3.6159600997506236;4.8448802980436705;146.0;3872.0;24.39146632808193;3.770661157024793;646.8750522077619
Centre-Val de Loire;2020-08-26;20-59;103;4087;1202291.0;339.934342018696;2.520185955468559;8.566977545369632;539.0;19589.0;44.83107666945856;2.7515442340088825;1629.3060498664631
Centre-Val de Loire;2020-08-26;60+;14;1748;758212.0;230.54238128650036;0.8009153318077803;1.8464492780383324;92.0;8451.0;12.133809541394754;1.0886285646669034;1114.5959177644247
Centre-Val de Loire;2020-08-26;whole;147;6641;2559073.0;259.5080327915616;2.2135220599307335;5.744267553133498;778.0;31929.0;30.401633716584094;2.4366563312349276;1247.6783585306084
Centre-Val de Loire;2020-08-27;0-19;40;800;598570.0;133.65187029085988;5.0;6.682593514542994;165.0;4071.0;27.565698247489852;4.053058216654384;680.1209549426133
Centre-Val de Loire;2020-08-27;20-59;119;4725;1202291.0;392.9996980764224;2.5185185185185186;9.897770173776564;567.0;21293.0;47.15996376917069;2.662846945005401;1771.0354647918016
Centre-Val de Loire;2020-08-27;60+;19;1883;758212.0;248.3474278961557;1.009028146574615;2.5058954487663083;96.0;9156.0;12.661366477977136;1.0484927916120577;1207.5778278370694
Centre-Val de Loire;2020-08-27;whole;178;7411;2559073.0;289.5970533079752;2.401835109971664;6.955643703794304;829.0;34536.0;32.39454286767123;2.400393791985175;1349.5511851361803
Centre-Val de Loire;2020-08-28;0-19;18;820;598570.0;136.99316704813137;2.195121951219512;3.007167081544347;162.0;4233.0;27.064503733899123;3.8270729978738482;707.1854586765123
Centre-Val de Loire;2020-08-28;20-59;122;4132;1202291.0;343.67719628609046;2.952565343659245;10.147293791602864;596.0;21887.0;49.572025408158254;2.7230776259880294;1820.4411411214091
Centre-Val de Loire;2020-08-28;60+;18;1683;758212.0;221.96958106703667;1.06951871657754;2.374006214620713;99.0;9223.0;13.057034180413922;1.073403447901984;1216.4144065248242
Centre-Val de Loire;2020-08-28;whole;158;6637;2559073.0;259.35172619147636;2.38059364170559;6.174110703367978;858.0;35357.0;33.527765718289395;2.4266764714200866;1381.6331148036809
Centre-Val de Loire;2020-08-29;0-19;16;520;598570.0;86.87371568905893;3.076923076923077;2.6730374058171975;169.0;4455.0;28.23395759894415;3.793490460157127;744.273852682226
Centre-Val de Loire;2020-08-29;20-59;58;1932;1202291.0;160.69320988013718;3.002070393374741;4.824123277975133;612.0;22210.0;50.90281803656519;2.755515533543449;1847.306517307374
Centre-Val de Loire;2020-08-29;60+;10;757;758212.0;99.84015024821554;1.321003963011889;1.3188923414559517;104.0;9321.0;13.716480351141897;1.1157601115760112;1229.3395514710926
Centre-Val de Loire;2020-08-29;whole;84;3210;2559073.0;125.43604656842537;2.6168224299065423;3.28243860179057;886.0;36000.0;34.621911918886255;2.4611111111111112;1406.7594007673872
Centre-Val de Loire;2020-08-30;0-19;7;110;598570.0;18.37713216499323;6.363636363636363;1.169453865045024;174.0;4488.0;29.069281788262025;3.8770053475935833;749.7869923317239
Centre-Val de Loire;2020-08-30;20-59;14;389;1202291.0;32.35489577814356;3.5989717223650386;1.1644435498560664;615.0;22294.0;51.152341654391485;2.7585897550910556;1854.2931786065103
Centre-Val de Loire;2020-08-30;60+;2;210;758212.0;27.696739170574986;0.9523809523809524;0.2637784682911903;103.0;9335.0;13.584591116996302;1.1033743974290304;1231.186000749131
Centre-Val de Loire;2020-08-30;whole;23;709;2559073.0;27.705344865113265;3.244005641748942;0.8987629504902751;893.0;36131.0;34.895448469035465;2.4715618167224824;1411.8784419201797
Centre-Val de Loire;2020-08-31;0-19;25;746;598570.0;124.63036904622683;3.351206434316354;4.176620946589371;168.0;4487.0;28.066892761080574;3.74414976599064;749.6199274938604
Centre-Val de Loire;2020-08-31;20-59;142;3993;1202291.0;332.11593532680524;3.5562233909341345;11.81078457711153;643.0;22595.0;53.48122875410362;2.8457623368001768;1879.3287149284156
Centre-Val de Loire;2020-08-31;60+;15;1735;758212.0;228.82782124260763;0.8645533141210375;1.9783385121839276;98.0;9521.0;12.925144946268325;1.0293036445751498;1255.7173983002115
Centre-Val de Loire;2020-08-31;whole;182;6477;2559073.0;253.09946218806576;2.80994287478771;7.111950303879569;910.0;36617.0;35.55975151939784;2.48518447715542;1430.8696938305395
Centre-Val de Loire;2020-09-01;0-19;33;576;598570.0;96.22934660941911;5.729166666666666;5.51313964949797;168.0;4374.0;28.066892761080574;3.840877914951989;730.7416008152763
Centre-Val de Loire;2020-09-01;20-59;117;3616;1202291.0;300.7591340199669;3.235619469026549;9.731421095225699;675.0;22874.0;56.14281401091749;2.950948675351928;1902.5344113862616
Centre-Val de Loire;2020-09-01;60+;17;1514;758212.0;199.68030049643107;1.1228533685601056;2.2421169804751178;95.0;9530.0;12.52947724383154;0.9968520461699895;1256.904401407522
Centre-Val de Loire;2020-09-01;whole;167;5706;2559073.0;222.97136502163087;2.9267437784787944;6.525800553559824;939.0;36791.0;36.69297437001602;2.552254627490419;1437.6690309342484
Centre-Val de Loire;2020-09-02;0-19;33;728;598570.0;121.6232019646825;4.532967032967033;5.51313964949797;172.0;4300.0;28.735152112534873;4.0;718.3788028133719
Centre-Val de Loire;2020-09-02;20-59;164;4195;1202291.0;348.9171922604428;3.909415971394517;13.640624441171065;736.0;22982.0;61.21646090671893;3.202506309285528;1911.5172616280086
Centre-Val de Loire;2020-09-02;60+;23;1550;758212.0;204.42831292567251;1.4838709677419355;3.0334523853486886;104.0;9332.0;13.716480351141897;1.1144449207029576;1230.790333046694
Centre-Val de Loire;2020-09-02;whole;220;6474;2559073.0;252.9822322380018;3.398208217485326;8.596863004689588;1012.0;36624.0;39.54556982157211;2.763215377894277;1431.1432303806887
Centre-Val de Loire;2020-09-03;0-19;25;671;598570.0;112.10050620645872;3.7257824143070044;4.176620946589371;157.0;4171.0;26.229179544581253;3.764085351234716;696.8274387289707
Centre-Val de Loire;2020-09-03;20-59;129;4197;1202291.0;349.08354133899365;3.073624017155111;10.729515566530898;746.0;22454.0;62.04820629947326;3.322347911285294;1867.6011048905798
Centre-Val de Loire;2020-09-03;60+;25;1363;758212.0;179.76502614044622;1.834189288334556;3.297230853639879;110.0;8812.0;14.507815756015468;1.2482977757603269;1162.2079312909846
Centre-Val de Loire;2020-09-03;whole;179;6232;2559073.0;243.52568293284327;2.8722721437740693;6.99472035381562;1013.0;35445.0;39.58464647159342;2.8579489349696714;1385.0718600055568
Centre-Val de Loire;2020-09-04;0-19;58;951;598570.0;158.8786608082597;6.0988433228180865;9.689760596087341;197.0;4302.0;32.91177305912425;4.579265457926546;718.712932489099
Centre-Val de Loire;2020-09-04;20-59;135;4716;1202291.0;392.2511272229435;2.8625954198473282;11.228562802183498;759.0;23038.0;63.129475310053884;3.29455681916833;1916.1750358274328
Centre-Val de Loire;2020-09-04;60+;47;1767;758212.0;233.04827673526668;2.659875495189587;6.198794004842973;139.0;8896.0;18.332603546237728;1.5625;1173.2866269592146
Centre-Val de Loire;2020-09-04;whole;240;7437;2559073.0;290.61304620852945;3.227107704719645;9.378396005115915;1095.0;36245.0;42.78893177334136;3.0211063594978618;1416.3331800226097
Centre-Val de Loire;2020-09-05;0-19;18;700;598570.0;116.9453865045024;2.571428571428571;3.007167081544347;199.0;4482.0;33.2459027348514;4.439982150825524;748.7846033045425
Centre-Val de Loire;2020-09-05;20-59;70;2101;1202291.0;174.7497070176854;3.3317467872441693;5.822217749280332;771.0;23207.0;64.12756978135909;3.322273451975697;1930.2315329649812
Centre-Val de Loire;2020-09-05;60+;18;694;758212.0;91.53112849704304;2.5936599423631126;2.374006214620713;147.0;8833.0;19.387717419402488;1.6642137439148645;1164.977605208042
Centre-Val de Loire;2020-09-05;whole;106;3495;2559073.0;136.57289182450052;3.032904148783977;4.142124902259529;1117.0;36530.0;43.648618073810326;3.0577607445934847;1427.4700252786847
Centre-Val de Loire;2020-09-06;0-19;4;174;598570.0;29.069281788262025;2.2988505747126435;0.6682593514542994;196.0;4546.0;32.74470822126067;4.31148262208535;759.4767529278113
Centre-Val de Loire;2020-09-06;20-59;13;437;1202291.0;36.34727366336436;2.9748283752860414;1.081269010580633;770.0;23255.0;64.04439524208365;3.3111158890561168;1934.2239108502017
Centre-Val de Loire;2020-09-06;60+;9;215;758212.0;28.356185341302957;4.186046511627907;1.1870031073103564;154.0;8838.0;20.310942058421656;1.7424756732292372;1165.6370513787701
Centre-Val de Loire;2020-09-06;whole;26;827;2559073.0;32.31638956762859;3.143893591293833;1.015992900554224;1120.0;36648.0;43.76584802387427;3.0561012879283997;1432.0810699812002
Centre-Val de Loire;2020-09-07;0-19;52;1221;598570.0;203.9861670314249;4.2588042588042585;8.687371568905892;223.0;5021.0;37.255458843577195;4.441346345349531;838.8325509130093
Centre-Val de Loire;2020-09-07;20-59;180;4438;1202291.0;369.1286053043731;4.0558810274898605;14.971417069577997;808.0;23700.0;67.20502773455013;3.409282700421941;1971.2365808277698
Centre-Val de Loire;2020-09-07;60+;38;1791;758212.0;236.21361835476094;2.121719709659408;5.011790897532617;177.0;8894.0;23.344394443770344;1.9901056892286935;1173.0228484909233
Centre-Val de Loire;2020-09-07;whole;270;7453;2559073.0;291.2382726088705;3.6227022675432714;10.550695505755405;1208.0;37624.0;47.2045932257501;3.210716563895386;1470.219880402005
Centre-Val de Loire;2020-09-08;0-19;58;1469;598570.0;245.41824682159145;3.9482641252552755;9.689760596087341;248.0;5914.0;41.43207979016656;4.193439296584376;988.0214511251817
Centre-Val de Loire;2020-09-08;20-59;181;4751;1202291.0;395.16223609758373;3.809724268575037;15.05459160885343;872.0;24835.0;72.52819824817786;3.5111737467284074;2065.6396829053865
Centre-Val de Loire;2020-09-08;60+;35;1615;758212.0;213.00111314513617;2.1671826625387;4.61612319509583;195.0;8995.0;25.718400658391058;2.16787103946637;1186.3436611396287
Centre-Val de Loire;2020-09-08;whole;274;7839;2559073.0;306.3218595170986;3.4953437938512564;10.707002105840669;1315.0;39757.0;51.38579477803095;3.3075936313102092;1553.5703748974727
Centre-Val de Loire;2020-09-09;0-19;43;1612;598570.0;269.3085186360826;2.6674937965260543;7.183788028133718;258.0;6798.0;43.102728168802315;3.795233892321271;1135.706767796582
Centre-Val de Loire;2020-09-09;20-59;136;4207;1202291.0;349.915286731748;3.23270739244117;11.311737341458931;844.0;24847.0;70.19931114846571;3.396788344669376;2066.6377773766917
Centre-Val de Loire;2020-09-09;60+;26;1590;758212.0;209.7038822914963;1.6352201257861636;3.429120087785474;198.0;9035.0;26.114068360827844;2.19147758716104;1191.6192305054522
Centre-Val de Loire;2020-09-09;whole;205;7411;2559073.0;289.5970533079752;2.7661584131696126;8.010713254369843;1300.0;40694.0;50.79964502771121;3.194574138693665;1590.185195967446
Centre-Val de Loire;2020-09-10;0-19;40;1617;598570.0;270.1438428254005;2.473716759431045;6.682593514542994;273.0;7744.0;45.608700736755935;3.5253099173553717;1293.7501044155238
Centre-Val de Loire;2020-09-10;20-59;172;5049;1202291.0;419.9482488016628;3.4066151713210537;14.30602075537453;887.0;25699.0;73.77581633730935;3.4514961671660376;2137.502484839361
Centre-Val de Loire;2020-09-10;60+;34;1663;758212.0;219.33179638412474;2.0444978953698136;4.4842339609502355;207.0;9335.0;27.301071468138197;2.217461167648634;1231.186000749131
Centre-Val de Loire;2020-09-10;whole;246;8330;2559073.0;325.5084946775649;2.9531812725090036;9.612855905243814;1367.0;42792.0;53.4177805791394;3.194522340624416;1672.1680077121675
Centre-Val de Loire;2020-09-11;0-19;52;1820;598570.0;304.05800491170623;2.857142857142857;8.687371568905892;267.0;8613.0;44.606311709574484;3.099965168930686;1438.92944851897
Centre-Val de Loire;2020-09-11;20-59;161;4854;1202291.0;403.7292136429533;3.316852080758138;13.391100823344766;913.0;25837.0;75.93835435847062;3.5336919921043464;2148.9805712593707
Centre-Val de Loire;2020-09-11;60+;34;1806;758212.0;238.19195686694485;1.8826135105204873;4.4842339609502355;194.0;9374.0;25.58651142424546;2.0695540857691483;1236.329680880809
Centre-Val de Loire;2020-09-11;whole;247;8480;2559073.0;331.3699921807623;2.9127358490566038;9.651932555265128;1374.0;43835.0;53.69131712928861;3.1344815786471996;1712.9249536844006
Centre-Val de Loire;2020-09-12;0-19;24;812;598570.0;135.65664834522278;2.955665024630542;4.009556108725796;273.0;8725.0;45.608700736755935;3.128939828080229;1457.6407103596907
Centre-Val de Loire;2020-09-12;20-59;74;2276;1202291.0;189.30525139088624;3.2513181019332165;6.154915906382066;917.0;26012.0;76.27105251557235;3.5252960172228205;2163.5361156325716
Centre-Val de Loire;2020-09-12;60+;15;708;758212.0;93.37757777508138;2.11864406779661;1.9783385121839276;191.0;9388.0;25.19084372180868;2.034512143161483;1238.1761301588474
Centre-Val de Loire;2020-09-12;whole;113;3797;2559073.0;148.37404013093803;2.976033710824335;4.415661452408743;1381.0;44137.0;53.96485367943782;3.128894125110451;1724.726101990838
Centre-Val de Loire;2020-09-13;0-19;4;142;598570.0;23.72320697662763;2.8169014084507045;0.6682593514542994;273.0;8693.0;45.608700736755935;3.1404578396410905;1452.2946355480562
Centre-Val de Loire;2020-09-13;20-59;15;469;1202291.0;39.00885892017823;3.1982942430703627;1.2476180891314999;919.0;26044.0;76.43740159412323;3.5286438335125174;2166.1977008893855
Centre-Val de Loire;2020-09-13;60+;5;244;758212.0;32.18097313152522;2.0491803278688523;0.6594461707279758;187.0;9417.0;24.663286785226298;1.9857704152065412;1242.0009179490696
Centre-Val de Loire;2020-09-13;whole;24;855;2559073.0;33.41053576822545;2.807017543859649;0.9378396005115915;1379.0;44165.0;53.886700379395194;3.1223819766783656;1725.820248191435
Centre-Val de Loire;2020-09-14;0-19;63;1556;598570.0;259.95288771572245;4.048843187660668;10.525084785405216;284.0;9028.0;47.44641395325526;3.1457687195392112;1508.2613562323538
Centre-Val de Loire;2020-09-14;20-59;184;4591;1202291.0;381.85430981351436;4.007841428882596;15.304115226679732;923.0;26197.0;76.77009975122495;3.5233041951368476;2178.9234053985265
Centre-Val de Loire;2020-09-14;60+;82;1737;758212.0;229.0915997108988;4.720782959124928;10.814917199938805;231.0;9363.0;30.466413087632482;2.4671579621916053;1234.8788993052076
Centre-Val de Loire;2020-09-14;whole;329;7889;2559073.0;308.27569201816436;4.17036379769299;12.856217857013066;1438.0;44601.0;56.19222273065286;3.224142956435954;1742.857667600729
Centre-Val de Loire;2020-09-15;0-19;57;1889;598570.0;315.5854787242929;3.0174695606140816;9.522695758223767;283.0;9448.0;47.27934911539168;2.9953429297205756;1578.4285881350554
Centre-Val de Loire;2020-09-15;20-59;205;4944;1202291.0;411.2149221777424;4.1464401294498385;17.05078055146383;947.0;26390.0;78.76628869383535;3.588480485032209;2194.9760914786852
Centre-Val de Loire;2020-09-15;60+;32;1607;758212.0;211.94599927197143;1.9912881144990666;4.2204554926590445;228.0;9355.0;30.0707453851957;2.437199358631748;1233.8237854320428
Centre-Val de Loire;2020-09-15;whole;294;8442;2559073.0;329.8850794799523;3.482587064676617;11.488535106266996;1458.0;45204.0;56.97375573107919;3.225378285107513;1766.4208875635825
Centre-Val de Loire;2020-09-16;0-19;65;1674;598570.0;279.6665385836243;3.882915173237754;10.859214461132366;305.0;9510.0;50.95477554839032;3.207150368033649;1588.7866080825968
Centre-Val de Loire;2020-09-16;20-59;185;4121;1202291.0;342.7622763540607;4.48920165008493;15.387289765955163;996.0;26304.0;82.84184111833159;3.786496350364964;2187.823081100998
Centre-Val de Loire;2020-09-16;60+;37;1348;758212.0;177.78668762826229;2.744807121661721;4.879901663387021;239.0;9113.0;31.521526960797242;2.622627016350269;1201.9065907688087
Centre-Val de Loire;2020-09-16;whole;287;7144;2559073.0;279.1635877522837;4.017357222844345;11.214998556117783;1540.0;44937.0;60.178041032827124;3.427020050292632;1755.9874220078914
Centre-Val de Loire;2020-09-17;0-19;50;1694;598570.0;283.00783534089584;2.95159386068477;8.353241893178742;315.0;9587.0;52.625423927026084;3.28569938458329;1601.650600598092
Centre-Val de Loire;2020-09-17;20-59;221;4841;1202291.0;402.6479446323727;4.565172485023755;18.381573179870763;1045.0;26096.0;86.91739354282781;4.004445125689761;2170.522776931708
Centre-Val de Loire;2020-09-17;60+;37;1477;758212.0;194.80039883304406;2.5050778605280972;4.879901663387021;242.0;8927.0;31.91719466323403;2.7108771143721295;1177.375193217728
Centre-Val de Loire;2020-09-17;whole;308;8013;2559073.0;313.1211966208076;3.843753899912642;12.035608206565424;1602.0;44620.0;62.60079333414873;3.590318242940385;1743.6001239511338
Centre-Val de Loire;2020-09-18;0-19;49;1513;598570.0;252.76909968758875;3.238598810310641;8.186177055315168;312.0;9280.0;52.12422941343536;3.362068965517241;1550.3616953739747
Centre-Val de Loire;2020-09-18;20-59;176;4165;1202291.0;346.42195608217975;4.225690276110444;14.638718912476264;1060.0;25407.0;88.16501163195932;4.172078561026489;2113.2155193709345
Centre-Val de Loire;2020-09-18;60+;70;1667;758212.0;219.85935332070713;4.199160167966406;9.23224639019166;278.0;8788.0;36.665207092475455;3.163404642694583;1159.0425896714903
Centre-Val de Loire;2020-09-18;whole;295;7346;2559073.0;287.0570710565896;4.0157909066158455;11.527611756288312;1650.0;43486.0;64.47647253517192;3.794324610219381;1699.2872028269612
Centre-Val de Loire;2020-09-19;0-19;27;660;598570.0;110.26279298995941;4.090909090909091;4.510750622316522;315.0;9128.0;52.625423927026084;3.4509202453987733;1524.9678400187113
Centre-Val de Loire;2020-09-19;20-59;63;1752;1202291.0;145.72179281055918;3.595890410958904;5.239995974352299;1049.0;24883.0;87.25009169992956;4.21572961459631;2069.6320607906073
Centre-Val de Loire;2020-09-19;60+;33;718;758212.0;94.69647011653733;4.596100278551532;4.35234472680464;296.0;8798.0;39.03921330709617;3.364401000227325;1160.3614820129462
Centre-Val de Loire;2020-09-19;whole;123;3133;2559073.0;122.42714451678401;3.925949569103096;4.806427952621907;1660.0;42822.0;64.86723903538508;3.8765120732333846;1673.3403072128071
Centre-Val de Loire;2020-09-20;0-19;3;109;598570.0;18.210067327129657;2.7522935779816518;0.5011945135907245;314.0;9095.0;52.45835908916251;3.4524463991203955;1519.4547003692132
Centre-Val de Loire;2020-09-20;20-59;13;383;1202291.0;31.85584854249096;3.3942558746736298;1.081269010580633;1047.0;24797.0;87.08374262137869;4.22228495382506;2062.47905041292
Centre-Val de Loire;2020-09-20;60+;3;230;758212.0;30.33452385348689;1.3043478260869565;0.3956677024367855;294.0;8784.0;38.775434838804976;3.346994535519126;1158.515032734908
Centre-Val de Loire;2020-09-20;whole;19;722;2559073.0;28.213341315390377;2.631578947368421;0.7424563504050099;1655.0;42689.0;64.67185578527851;3.876876947222938;1668.143112759972
Centre-Val de Loire;2020-09-21;0-19;46;1280;598570.0;213.8429924653758;3.5937499999999996;7.684982541724444;297.0;8819.0;49.61825684548174;3.3677287674339493;1473.3448051188666
Centre-Val de Loire;2020-09-21;20-59;209;4117;1202291.0;342.42957819695897;5.07651202331795;17.383478708565566;1072.0;24323.0;89.16310610326451;4.40735106689142;2023.0543187963644
Centre-Val de Loire;2020-09-21;60+;93;1804;758212.0;237.92817839865367;5.155210643015521;12.26569877554035;305.0;8851.0;40.22621641440653;3.445938312055135;1167.351611422663
Centre-Val de Loire;2020-09-21;whole;348;7204;2559073.0;281.5081867535627;4.830649639089395;13.598674207418076;1674.0;42004.0;65.41431213568352;3.9853347300257114;1641.3756074953706
Centre-Val de Loire;2020-09-22;0-19;45;1359;598570.0;227.04111465659824;3.3112582781456954;7.517917703860869;285.0;8289.0;47.61347879111884;3.4382917119073473;1384.800441051172
Centre-Val de Loire;2020-09-22;20-59;208;4115;1202291.0;342.2632291184081;5.054678007290401;17.30030416929013;1075.0;23494.0;89.41262972109082;4.575636332680685;1954.1026257370306
Centre-Val de Loire;2020-09-22;60+;64;1603;758212.0;211.41844233538905;3.9925140361821585;8.440910985318089;337.0;8847.0;44.44667190706557;3.809200859048265;1166.8240544860803
Centre-Val de Loire;2020-09-22;whole;317;7078;2559073.0;276.5845288508769;4.478666289912405;12.387298056757272;1697.0;40640.0;66.31307508617378;4.175688976377953;1588.075056866295
Centre-Val de Loire;2020-09-23;0-19;40;1115;598570.0;186.27729421788595;3.587443946188341;6.682593514542994;260.0;7730.0;43.43685784452946;3.363518758085381;1291.4111966854337
Centre-Val de Loire;2020-09-23;20-59;162;3236;1202291.0;269.15280909530225;5.006180469715699;13.474275362620197;1052.0;22609.0;87.49961531775585;4.653014286346145;1880.4931584782719
Centre-Val de Loire;2020-09-23;60+;46;1537;758212.0;202.71375288177978;2.992843201040989;6.066904770697377;346.0;9036.0;45.63367501437593;3.82912793271359;1191.751119739598
Centre-Val de Loire;2020-09-23;whole;248;5891;2559073.0;230.2005452755744;4.209811576981837;9.691009205286445;1658.0;39387.0;64.78908573534245;4.209510752278671;1539.1120143895857
Centre-Val de Loire;2020-09-24;0-19;41;1010;598570.0;168.7354862422106;4.0594059405940595;6.849658352406569;251.0;7046.0;41.93327430375729;3.5623048538177686;1177.1388475867484
Centre-Val de Loire;2020-09-24;20-59;169;3555;1202291.0;295.68548712416543;4.753867791842476;14.05649713754823;1000.0;21323.0;83.17453927543332;4.689771608122684;1773.5307009700646
Centre-Val de Loire;2020-09-24;60+;52;1442;758212.0;190.18427563794822;3.6061026352288486;6.858240175570948;361.0;9001.0;47.612013526559856;4.010665481613154;1187.134996544502
